,names,dates,scores,reviews
17,askeptic,"May 24, 2016",2,"The tag ""Blizzard"" and the extreme marketing campaign are tricking Gamer's of all types in to purchasing this unfinished potential. Overwatch, a game that should currently be F2P, is leveraging its Blizzard name to sell. The game features 21 unique Heroes, which is the only Pro to the game. Between poor level design, normal game modes with no team death match, no support for current PCThe tag ""Blizzard"" and the extreme marketing campaign are tricking Gamer's of all types in to purchasing this unfinished potential. Overwatch, a game that should currently be F2P, is leveraging its Blizzard name to sell. The game features 21 unique Heroes, which is the only Pro to the game. Between poor level design, normal game modes with no team death match, no support for current PC hardware, and extremely low replay ability, this game falls flat. After playing for over 10 hours, it is inherent that this game is missing so many features, settings, options, modes that would be normally found in any other current release title in regards to FPS. It takes a whole 10 min to see everything this game has to offer, and begin questioning while you are still playing. The Gamer community has left feedback since the first day of the Beta, in which Blizzard has completely ignored and/or created excuses for. An example is 21:9 support. A widely popular request, as it can be found in almost all other titles from 2015 forward. Blizzard says they do not have the time to add it to the game due to artistic work needing to be completed. However, they do have time to run a real expensive marketing campaign that ranges between comics, full motion videos, banners, and all sorts of other items that take away from the artists time. Furthermore, this 21:9 feature can be forced in to the game via a very simple ""hack"", which is solid proof that this feature can be supported very easily as it works flawlessly. Yet, Blizzard fails to respond to the community with anything that can be considered proper response. Secondly, the tick rate at which this game runs. It runs at 1/3 of what the MINIMUM should be in an FPS. Long story short, this makes your aiming inaccurate and destroys the entire concept of an online FPS. Nothing like being shot as you run around corners. Cheaters? Yep, Blizzard has no answer to those guys yet. While there will be cheaters in every game, they are running rampant in the games where nothing is being done, aka Overwatch. Lastly, micro-transactions. Something Blizzard kept quite on until launch (shady). While micro-transactions don't ruin this game, still kinda lame how you must pay more to get what you need, otherwise it is random. Remind me again as to what that initial payment went to?

Tl:Dr - avoid this game like the plauge… Expand"
18,Kydd_Amigo,"May 24, 2016",9,"Outstanding game, it's going to be a huge success for Blizzard and push eSports even further. The maps are well made along with an excellent cast of characters. Each of which feels unique yet effective in different ways, and none feel overpowered as each has their weaknesses or weakness against characters.

Really fun game, you'll sink countless hours into it!"
19,TitaniumReviews,"May 24, 2016",9,"This team shooter is very stylized and will have a familiar to anyone who has played Team Fortress 2. Blizzard has taken the groundwork from Team Fortress and created a unique game that has something for everyone. The game is very well optimized and runs surprisingly well on most older or weak computers. If you are considering buying this game, I highly recommend it. You will certainly notThis team shooter is very stylized and will have a familiar to anyone who has played Team Fortress 2. Blizzard has taken the groundwork from Team Fortress and created a unique game that has something for everyone. The game is very well optimized and runs surprisingly well on most older or weak computers. If you are considering buying this game, I highly recommend it. You will certainly not regret your purchase. The $39.99 price tag makes it even easier to jump into. One thing that you might want to consider is that this game is a team based shooter. As a result, will be considerably more fun when played with friends.… Expand"
20,Vasot,"May 24, 2016",5,Very repetitive with ugly graphics from the gameplay perspective it's not that bad  but the content is small and also Solo sucks. At the end it's a stupid gimmick fps with poor graphics and mostly made for multiplayer. The game does not deserve it's big price tag
21,sscott0829tw,"May 24, 2016",7,"It is a good game,but suffers with the same problems with Titanfall,Evolve,and Rainbow 6 siege.
Lacking content.
This feels like a F2P game,with AAA price tag.
Overwatch has better characters than battleborn,each one has unique abilities.
and teamwork really matters in this game
The gameplay is fantastic,but I want a single player campaign or a co-op story.
only 4 modes with tooIt is a good game,but suffers with the same problems with Titanfall,Evolve,and Rainbow 6 siege.
Lacking content.
This feels like a F2P game,with AAA price tag.
Overwatch has better characters than battleborn,each one has unique abilities.
and teamwork really matters in this game
The gameplay is fantastic,but I want a single player campaign or a co-op story.
only 4 modes with too similar rules,I am very afraid that this game will die in a month.… Expand"
22,Colaflare,"May 24, 2016",10,"I've put over 50 hours into this game. Many people have put in more - because they've had fun playing it. Got hooked on the beta. If you haven't played the beta, that's probably the only reason you don't already have the full game. In all seriousness, it does something that no other shooter on console has done successfully - created a fun, truly team based, engaging, competitive game thatI've put over 50 hours into this game. Many people have put in more - because they've had fun playing it. Got hooked on the beta. If you haven't played the beta, that's probably the only reason you don't already have the full game. In all seriousness, it does something that no other shooter on console has done successfully - created a fun, truly team based, engaging, competitive game that has a high skill ceiling with a low barrier to entry and lovable characters. On the surface it is simple, but play it for a while and you'll understand why Overwatch exceeds the hype.… Expand"
23,mikelitton,"May 24, 2016",10,"Great and fun game. Recommended for everyone. It takes a few games to start learning the maps and the heroes which in itself is a fun experience.

There is a great in game voice chat which ensures that your team do no longer connect on skype, team speak or mumble.

Find a few friends and get started!"
24,Yegwen,"May 24, 2016",10,"From the locations & character design, voiceovers to creative and unpredictable gameplay this has to be the best FPS released in recent years. It brings a fresh breeze to the genre that grew a little stale over time. All with the high polish that is Blizzard's quality trademark."
25,KiddyBang,"May 24, 2016",10,"EPIC. FUN!

Overwatch is an incredible game. Period. It has the usual ""easy to play, hard to master formula"" in it, and it's a blast. Balance is solid, and the more the play, the more you figure out how it should be played, with hero synergy and map knowledge.

That's a true AAA experience"
26,TemplarGR,"May 24, 2016",10,"Easily one of the best multiplayer first person shooters. Vastly better than Team Fortress 2, which i used to play in the past.

The graphics , sounds, and general production values are incredible. The game is very polished, and runs incredibly well even on very low powered hardware.

Movement is fluid and fast, and the shooting is satsfying.

Heroes are really distinct and haveEasily one of the best multiplayer first person shooters. Vastly better than Team Fortress 2, which i used to play in the past.

The graphics , sounds, and general production values are incredible. The game is very polished, and runs incredibly well even on very low powered hardware.

Movement is fluid and fast, and the shooting is satsfying.

Heroes are really distinct and have their own personality and gameplay. No hero plays the same like another.  Also, since i have seen this online lately, disregard anyone who complains about hero balance and about cheesy tactics that are somehow ""unbeatable"". This is clearly a ""learn to play"" issue. I played the Beta a lot, and let me tell you, that balance is in a very good place, though could be improved even more. Everything has its counters.

While this game has only 12 maps right now, and it is repetitive, it manages to stay fun and interesting for a surprisingly long time. The main reason for this is that the game has immense depth under the casual-friendly appearence, it is one of those easy to learn but very hard to master games. There is always something new to try and learn. And the competitive aspect of the game will keep you coming for more.

The main downside of this game, is that if you have no friends to play with, you won't get nearly the same satisfaction with those who do have their own party. This game is heavily based around teamwork and tactics. You can still find success solo, of course, but will be more difficult.

Other than that, the game deserves its price. Totally recommended.… Expand"
27,Micalica,"May 24, 2016",5,"Short: Play TF2 instead, not worth a full $60 yet. You WILL be disappointed.

Overwatch is a good game. However, it suffers from the myriad of issues that plagued its readily comparable predecessor, Team Fortress 2. The balancing tactic relies on ""making everybody strong"", and making everybody ""OP"" instead of attempting some skill-based balance. Where that design philosophy can work inShort: Play TF2 instead, not worth a full $60 yet. You WILL be disappointed.

Overwatch is a good game. However, it suffers from the myriad of issues that plagued its readily comparable predecessor, Team Fortress 2. The balancing tactic relies on ""making everybody strong"", and making everybody ""OP"" instead of attempting some skill-based balance. Where that design philosophy can work in MOBA's like Dota 2 and to an extent League of Legends, Blizzard drops the ball here.

Simply being on the attacking team puts you at an astounding disadvantage. There are no counters for abilities that make players invincible, nor a defending team composed for tanks. The first two minutes of the game revolve around getting the payload to the final point, and the rest is devoted to trying in vain to end the game.

Problems that existed in the beta have not been solved. What was brushed off as ""Oh it's just a beta release"" has become ""They've voluntarily and knowingly released this product for full price.""

If EA and Ubisoft damn themselves into early graves through poor practices, Blizzard has no excuse.

Wait for a sale, if anything at all.… Expand"
28,Ixoziel,"May 24, 2016",9,"Game is really close, enemy team is about five seconds away from delivering the payload. Got a sick triple kill on Widowmaker. Play of the game went to Torbjorn hammering his turret.

10/10 would smash keyboard again."
