,names,dates,scores,reviews
10,kgbdk,"Jun  1, 2016",9,"I wasn't sure if Overwatch was going to be good or not.  I got a chance to play Starcraft: Ghost at E3 a long time ago, but then they cancelled it before it ever reached the general gaming public.

Well, after 5 hours of gameplay, and ranked up to 14, I can say that it is very entertaining.  I was a huge fan of Shadowrun on the Xbox 360.  In many ways, it was a predecessor to Overwatch:I wasn't sure if Overwatch was going to be good or not.  I got a chance to play Starcraft: Ghost at E3 a long time ago, but then they cancelled it before it ever reached the general gaming public.

Well, after 5 hours of gameplay, and ranked up to 14, I can say that it is very entertaining.  I was a huge fan of Shadowrun on the Xbox 360.  In many ways, it was a predecessor to Overwatch: different classes, trolls that absorbed massive amounts of damage, nimble Elven samurai that could teleport through walls, dwarves with shotguns, and magic spells that would allow you to create thorned bushes.  But Shadowrun was abandoned when FASA shut down.

Overwatch does most of those things and a bit more.  It has highly detailed graphics that have personality.  The presentation of the character portraits have style.  Instead of the generic soldier with different upgradeable guns, you have to learn the gameplay mechanics of each character as if it were a fighting game.  You really need to work together if you want to win.  It does need a bit more variation in terms of game types, but I'm sure Blizzard will add those as time goes on.  The core gameplay is really fun and makes me miss Shadowrun a little bit less, which is a great thing.… Expand"
11,JScott,"Jun  1, 2016",10,"Do not pay attention to the whiny man-childs, this is a damn good game. The characters aren't always the most original, but they all play different and you'll rarely be bored with any of them in a match. If you're having trouble with one, you can switch during the match to another, and try again. COD babies may want to start with Soldier 76 so they feel comfortable before moving ontoDo not pay attention to the whiny man-childs, this is a damn good game. The characters aren't always the most original, but they all play different and you'll rarely be bored with any of them in a match. If you're having trouble with one, you can switch during the match to another, and try again. COD babies may want to start with Soldier 76 so they feel comfortable before moving onto McCree or Roadhog :P… Expand"
12,IcKY99,"Jun  1, 2016",4,"$40 Is too much for this game with a  f2p model, im going back to Tf2

CONS
-little game modes, only payload and koth which you can play in TF2 for FREE
-no single player/pve
-no ranked at launch
-all character items are locked and randomized so that you have to grind levels for a chance to get USELESS items like sprays and voice clips (90% for a hero you don't play)
-2 Hours in and$40 Is too much for this game with a  f2p model, im going back to Tf2

CONS
-little game modes, only payload and koth which you can play in TF2 for FREE
-no single player/pve
-no ranked at launch
-all character items are locked and randomized so that you have to grind levels for a chance to get USELESS items like sprays and voice clips (90% for a hero you don't play)
-2 Hours in and you will experience all the game has to offer

PROS
-heros provide unique experiences
-game is fun with irl friends, not so much with randoms in quick play
-arcade mode is fun

If you want Overwatch for free just install TF2 on steam, you will have a better time for no money… Expand"
13,Ctk130,"Jun  1, 2016",10,"So a bunch of Battleborn fans are trying to drag Overwatch's user meta score down with crap reviews out of Pettiness and spite because their choice of game is not receiving levels of fame as Overwatch.

What is Overwatch?

Overwatch is a Team Class Based FPS much like Team Fortress .

What is in Overwatch?

21 characters: Each one has their own play style and personality. EverySo a bunch of Battleborn fans are trying to drag Overwatch's user meta score down with crap reviews out of Pettiness and spite because their choice of game is not receiving levels of fame as Overwatch.

What is Overwatch?

Overwatch is a Team Class Based FPS much like Team Fortress .

What is in Overwatch?

21 characters: Each one has their own play style and personality. Every hero is listed in class that promotes their play style. You can also change the character you want to be while in your teams starting point or if you die by pressing and holding square

Classes

-Offense:Solider

-Defense: Defender

-Tank: Bullet Sponge

-Support: Medic

12 levels: Unique in-design with lots of ways to attack the enemy teams.

4 game play modes:  Assault, Escort, Control and Assault/Escort the latter being a combo Assault and Escort.

Quick Play: Jump into a random game

Match Customization: Where you set the rules as well as other options.

Challenge Mode: A random challenge that happens every week
This week’s challenge is the Super Shimada Bro’s.

Training Mode: Nobody can just pick up and play a game with easy and training mode is there to teach you how to play and learn the character of your choice.

Human Vs. AI: Some people just don't like to play with other players so for those people there’s this mode. When join a game it will team you with other humans against AI that can be set to Easy, Medium or Hard.

Options: Tinker with aspects of the game.

Social: Find friends who have the game or people you were on a team with in a previous battle and invite them to a game.
Hero Gallery: Everything you’ve unlocked for the characters in the game can be viewed here, from Colors to audio.

Loot box unlocking: In Overwatch you get loot boxes as your level raises to unlock colors, spray's, emotes, poses and voice clips to customize you chosen character with. If you don't want to slog threw unlocking through level up then you can buy loot boxes PSN.  The unlocks do nothing and are only for cosmetic purposes not to strengthen.

Story Mode: Yes the game has no story mode mostly because the characters stories and what Overwatch is explained in the cinematic movies on Youtube. Polygon recently made a timeline for the game on its site so you can probably find it on Google by typing Overwatch timeline.

Blizzard has confirmed all update content free as Blizzard stated in an interview with Ubergizmo.

I only have one con about Overwatch and that's your team fighting over who has to be the team Medic. If you don't have a team member who loves being the Medic then you’re going to have problems.

I like Overwatch and I like the fact of knowing that any content that comes out in the future is free and I don't have to pay for it so I know that I’ll be playing for a very long time as the content comes out. Matches may get tense but with with good team victory can easy be gotten.… Expand"
14,Evidicus,"Jun  1, 2016",10,"With Overwatch, Blizzard does exactly what they do best. They take an existing concept and refine it to a level of polish that most developers will never be able to match. Some will say that there's nothing new or innovative to be found here, and that the game essentially just takes the Team Fortress 2 formula mixes in a little MOBA flavor. While technically these people are correct,With Overwatch, Blizzard does exactly what they do best. They take an existing concept and refine it to a level of polish that most developers will never be able to match. Some will say that there's nothing new or innovative to be found here, and that the game essentially just takes the Team Fortress 2 formula mixes in a little MOBA flavor. While technically these people are correct, Overwatch is a game that proves that the whole is far greater than the sum of its parts.

Pros:
- The 21 heroes are all unique, interesting and fun to play. Even tanks and support classes, which are typically unpopular given that most FPS players just want to selfishly hunt for kills, are a lot of fun with interesting abilities. I especially appreciate that, regardless of your preferred play style or level of experience, there is a character that you can do well with. You don't have to be an exceptional FPS player to enjoy this game and contribute to your team. This is a good thing.

- The visual and audio design are incredible! I'm not just talking about the art style, which I think is fantastic, but I understand is subjective. What I'm referring to is the visual language and audio cues that the game has to tell you immediately what the heroes do, where the objectives are and what you should be doing. It only take a couple of matches to know that a specific enemy ultimate has been activated based purely on sound alone. The UI is informative, clean and gives you all of the information you need without being a distraction. Finally, the combat, heroes and maps are all colorful and bright without being garish or confusing. You may see a lot of bright effects in the middle of combat, but you know exactly what abilities those effects correspond to.

- The maps and modes are engaging and fun to play. While the modes are simplistic in terms of objectives, I think Blizzard was smart to keep it that way at launch. It still amazes me that despite the simplicity of the modes, how many players still ignore them and try to hunt for kills like a traditional FPS. Hopefully more complex and interesting modes will come along after the player base matures a bit and the begins to understand that objectives are more important than individual performance.  Where the maps really shine are the hidden paths that each contains to allow certain heroes with movement abilities to back cap objectives or avoid meat-grinder choke points. These paths are not immediately obvious, but once you learn them, it's incredibly rewarding.

- The hero interactions and how they compliment or counter each other, coupled with the ability to swap heroes on the fly, really make this game shine! If you're the kind of player who wants to come in and ""main"" a single hero, you'll probably be in for a bad time. But if you treat it like a MOBA and can master a handful of characters across each of the roles, then Overwatch will be a very enjoyable experience for you.

- Depth without complexity. People often confuse these as being the same thing, but they aren't. Overwatch is very simple to pick up and play, even with heroes you may have never tried before. But you'll constantly find new ways to use them based on your team, the enemy team and the map you're on.

- In game purchases are limited to cosmetic items only, and are completely optional. Don't care about them? Don't buy the loot boxes. You can earn them simply by playing the game. It's about as non-offensive as micro-transactions can be. If you don't care to purchase loot boxes, then don't. Buy the game once, and never pay another dime.

- 60 FPS at 1080 - even on consoles.

Cons:
- No single player. I personally don't think this is a huge deal, or even necessary. There are fantastic games that *only* have single player, and Overwatch is a fantastic game that *only* has multiplayer. The only reason I list is as a con is because the heroes are so great that I would love a campaign.

- Symmetra should really be a Defensive hero and not a Support. She doesn't heal, and her shields are not enough to really carry a team as a solo support. Her kit is really better aligned with the Defensive role, but again, this is a very minor and personal complaint.… Expand"
15,drterrett,"Jun  1, 2016",10,"Overwatch is instant fun, quick pick up and play, and far from shallow. It's perfect in how simple and straightforward it is. There is zero fluff or fat in the this game and I am thankful for the fact that the developers didn't over extend themselves trying to make a game that did everything. To master this game is to understand the multitude of moves and counters that each offer oneOverwatch is instant fun, quick pick up and play, and far from shallow. It's perfect in how simple and straightforward it is. There is zero fluff or fat in the this game and I am thankful for the fact that the developers didn't over extend themselves trying to make a game that did everything. To master this game is to understand the multitude of moves and counters that each offer one another. The game looks and plays incredible, and the slick and smooth menus and sound design stick with the player long after they end their play session. Lastly, I see people commenting that it's a Beta, or not enough content, and in my opinion they are greatly mistaken. I love Overwatch.… Expand"
16,GabrielKD,"Jun  1, 2016",9,"To get it out of the way, if you're mostly looking for any semblance of PvE content, you might as well not even touch this game.

I had no interest in Overwatch for the many months that it was in Closed Beta, then the open beta came around and I gave it a whirl. I knew beforehand that it's a purely team-based pvp game with a diverse cast of ""heroes"" with a coupe of abilities. I had noTo get it out of the way, if you're mostly looking for any semblance of PvE content, you might as well not even touch this game.

I had no interest in Overwatch for the many months that it was in Closed Beta, then the open beta came around and I gave it a whirl. I knew beforehand that it's a purely team-based pvp game with a diverse cast of ""heroes"" with a coupe of abilities. I had no idea how the game felt when played thou.

I was blown away, the responsiveness is great and it feels amazing, you feel in control of everything you do and when you fail you feel you could've done better and not blame the controls or mechanics.

The heroes are amazing, the character design and art style is stellar and all of it feels very polished (in true Blizzard style).

At launch you get 21 unique heroes on 12 maps with 2-4 game modes. I say 2-4 because there are basically only 2 game modes with slight variations that could be considered an extension to 4 game modes.

The game revolves around team play, all modes are centered around 6 vs 6 and coordinating with your team on the fly can be very rewarding. Naturally quick plays with random people can and will often end in disaster with a ""fluster cluck"" of people doing everything but what the objective is on the map.

The game also revolves around being able to change heroes on the fly every time you die in order to counter whatever your enemy team throws at you. There are some iffy plays such as 6 of the same heroes (yes you can have more than one of one type of hero in a team) that require an almost full team of hard counter heroes to pummel into non-existence and that can be difficult to agree on with a random array of players.

Each hero has a few abilities unique to them with an ""Ultimate"" skill that for many/most classes can turn the tables in a match if played out right. Very satisfying to pull of your skills just right and throw the ultimate just right (each ultimate is different and has its own role and synergy). Exploring the synergies between heroes makes for endless, potentially satisfying, plays that keep you going from match to match.
Speaking of matches, the extremely fast pace of the game makes for a very small average match time of about 7-9 minutes which is great and lets you get past that bitter defeat (that you will likely run into..) and move to another match.

Many reviews I've seen here from disgruntled users talk about how the game lacks content for the price point of 40/60 dollars (40 on pc, 60 on consoles). I was slightly inclined to agree when it dawned me that I actually consider it to have enough content for the 40 dollar price tag on pc at least.

Firstly the game was advertised as a purely competitive pvp experience and no pve, even thou the cinematic ""trailers"" could lead you to believe it might have....
The closed beta has been going on for ages and anyone interested in the game should have already known this, and what the game will launch with, this was common and basic info available to everyone.

Secondly, when people say ""I got bored of the same modes on the same 12 maps in a few hours"" I don't understand it, does a FIFA fan get bored of the same exact mode of play ? Does a CS player get bored ? This game is hugely varied by comparison to most competitive, no progression (no leveling, no items) games out there. I and, I assume, many like me, play for the situations I'm put in with my team mates. I'm trying various classes in various situations and having a blast.

One thing to note is that there is some alleged net code ""issues"" discussions floating around. Those are actually Blizzard's choice on how to approach the netcode of their game, weather it's the best choice or not remains to be seen and if needed I'm sure Blizzard will tweak it. (see Overwatch tickrate articles on reddit)… Expand"
17,Cast1,"Jun  1, 2016",6,"Its verry fun, for a little while. Everything thats there is good. But aside from characters to play. Theres so little there. It suffers greatly from a lack og game modes. Game types and maps. It gets old really quickly. For the price tag it should hva been in development a couple of months longer to get more stuff in there. What ive gotten out of it is a couple of hours of fun, thatIts verry fun, for a little while. Everything thats there is good. But aside from characters to play. Theres so little there. It suffers greatly from a lack og game modes. Game types and maps. It gets old really quickly. For the price tag it should hva been in development a couple of months longer to get more stuff in there. What ive gotten out of it is a couple of hours of fun, that quickly gets old. It will probably get alot better when they add more stuff in there. But as it stands. I can only call it mediocre with a verry good/fun starting hours.… Expand"
18,Epikuros,"Jun  1, 2016",7,"Fun FPS. No more. The game play is the same as Team Fortress 2, with  better structure and quality of servers, and even simpler for new players, but it lacks of more game modes, something that make you feel that you scale your level, and a Story mode (single or Co-Op). Its fun, don't get me wrong, is fast, it's perfect for some fast games when you only have 20 minutes of free-time.
TheFun FPS. No more. The game play is the same as Team Fortress 2, with  better structure and quality of servers, and even simpler for new players, but it lacks of more game modes, something that make you feel that you scale your level, and a Story mode (single or Co-Op). Its fun, don't get me wrong, is fast, it's perfect for some fast games when you only have 20 minutes of free-time.
The team build is quite simple, and is not as mandatory to win as other games, but it doesn't mean that a good pre-made would not make a difference.
The bad point is the different versions, that you pay A LOT for too many trash for other Blizzard games, even if you don't own them or play them. IMO the cheapest version is the best option.
By the way: it has NOTHING of MOBA mechanics, and it's a casual FPS...… Expand"
19,Gowther,"Jun  1, 2016",8,"Overwatch is a fantastic new game from Blizzard which does a lot of things just right.
Coming from a background of TF2 where I clocked in over 500 hours I knew that this was going to be right up my alley from the moment  that I saw the cinematic- and gameplay trailers.
Something that seems to go unnoticed by a lot of people is the games' excellent sound design which makes sure that asOverwatch is a fantastic new game from Blizzard which does a lot of things just right.
Coming from a background of TF2 where I clocked in over 500 hours I knew that this was going to be right up my alley from the moment  that I saw the cinematic- and gameplay trailers.
Something that seems to go unnoticed by a lot of people is the games' excellent sound design which makes sure that as long as you pay attention then you can hear just about anything going on in the game; everything from ultimates to the enemies distinct footsteps.
It seems like a fair amount of people are complaining either about the business model or balancing issues so I might as well comment on both of those ""issues"".

""TF2 is free and has more content"": TF2 hasn't always been free, I remember buying Orange Box twice specifically for TF2 (once on 360 and once on PC) and at that time the game had significally less content than Overwatch did at launch. Loadouts wasn't even a thing at that time (let alone hats) so it was much closer to how character picking in Overwatch is at its current state.

""This hero is OP and keeps one shotting me"": The overall balancing is fine with some very few exceptions (McCree and Widowmaker) but those two do still have counters. Character switching is strongly encouraged in the game simply because it works on a ""rock, paper, scissors"" system. Having problems with an enemy Widowmaker? Pick Winston, D.va, Genji, Hanzo or simply a mirror Widowmaker.

Albeit not as content rich as TF2 is at its current state, Overwatch has a lot of potential to grow. If you're looking for a ""new"" TF2 or just a fun team based shooter then you probably want to give this game a try.… Expand"
20,GadGamer,"Jun  1, 2016",9,The last 3 years of first person shooters pale in comparison to the last 3 days I have had with this game. I'm not going to say this game is a perfect gem by any means. There is still a lot that can be done in terms of adding game modes and maps to make the price point a little more reasonable but its current state is a great jumping off point for a game that could last years.
21,Captiosus,"May 31, 2016",7,"Based on my time in Closed and Open Beta along with a limited bit of time after launch, I initially gave the game a pretty favorable ""9"" rating. After a full week and slightly more than one full day of actual game time, my opinion has trended decidedly downward so I feel I must revise accordingly.

All one needs to know about Overwatch can be gleaned by looking at the in-game/Battle.netBased on my time in Closed and Open Beta along with a limited bit of time after launch, I initially gave the game a pretty favorable ""9"" rating. After a full week and slightly more than one full day of actual game time, my opinion has trended decidedly downward so I feel I must revise accordingly.

All one needs to know about Overwatch can be gleaned by looking at the in-game/Battle.net achievement list: Many of them rely on luck, some require only time, and few require actual skill.

There is a potentially good - no, great - game here but it is wrapped up in a myriad of poor design decisions such as questionable character balance, poor map design, poor netcoding, and the allowance of hero stacking (which exacerbates all three of the other issues). There are tons of complaints about individual characters but the issue really is a combination of all four problems always happening at once. Sure, the complaints about Bastion's sentry mode with no slow down on aiming, no spread on shots, and no ramp up before firing are valid but they're almost always a problem BECAUSE the maps are designed to heavily favor defending teams by either providing too few pathways for attackers, by allowing blatant base camping, or by putting an easy to defend choke point right outside of the defending team's spawn base (while the attacking team usually has to run a fair distance from their last checkpoint after death). Now add that the game allows multiples of the same character and one can see how the issues become multiplied.

There's also the fact that Blizzard themselves have confirmed that the game's servers only run at a 20 tick rate (less than a third of what's considered minimum standard) and also includes a baked in latency delay to ""favor the shooter"" (read: prevent the need for leading shots) *on top of* each player's normal latency. Cheap, unavoidable deaths (such as being killed as Mei while in Ice Block or as Tracer after Rewinding because the server simply didn't ""see"" it relative to your opponent's latency+built-in delay) are frustratingly frequent.

The matchmaking system is just... bad. I generally split my time between running in a small group of 3-4 people or running solo depending on time of day. Not that it matters, mind: Regardless of running solo or grouped, either you're going to steamroll the opposing team or you're going to get steamrolled. In 213 games played so far, I can say that two dozen (or less) of those were close matches where the teams were really fighting to win. As for the rest, we either won by a large margin or lost by a large margin and very few last longer than 7.5 minutes. This might seem fun at first but it quickly becomes mindnumbing. I'm not sure what they use to determine rating for matchmaking but it feels off and it certainly doesn't help that some maps are designed almost entirely to promote steamrolls by the defending team - maps like Temple of Anubis and Route 66, both of which my usual group now leave any time they pop up in the rotation. Not because we can't win on them (we can and have) but because they're simply NOT fun to play on EITHER side.

There are very few elements of skill in Overwatch, mostly found in the support cast of Mercy, Lucio, Symmetra, and Zenyatta. For everyone else, this is a game of luck: Lucky timing on the acquisition of ultimate abilities, lucky placement of the enemy team, lucky netcode timing/lucky connection, lucky map selection, and so on. I would love to say I have faith in Blizzard to deal with these imbalances but I simply do not considering many of them were known as far back as Closed Beta and still went live at launch (not to mention their 8.5 year long struggles balancing Warcraft's Arena PVP system with far fewer classes).… Expand"
22,MasterRed,"May 31, 2016",7,"The game is good but there needs to be more maps, they should definitely add a capture the flag style game mode.

Game play: Solid game play and is quite refreshing, very different from most games in it's category
Graphics: Graphically an amazing game
Sound: Soundtrack is quite good
Replay Value: The game has high replay value but can get boring.
Value: For what has been releasedThe game is good but there needs to be more maps, they should definitely add a capture the flag style game mode.

Game play: Solid game play and is quite refreshing, very different from most games in it's category
Graphics: Graphically an amazing game
Sound: Soundtrack is quite good
Replay Value: The game has high replay value but can get boring.
Value: For what has been released it's quite expensive.… Expand"
23,Gucar,"May 31, 2016",10,"One of the best games I had ever played, very good graphics and characters, most people are just complaining that doesn't have a story mode. But if you knew that this a game tat doesn't have it, why did you bought it in the first place? You can't critic an apple for don't taste like an orange. This is a multiplayer online game for people that likes multiplayer games, and this is one of theOne of the best games I had ever played, very good graphics and characters, most people are just complaining that doesn't have a story mode. But if you knew that this a game tat doesn't have it, why did you bought it in the first place? You can't critic an apple for don't taste like an orange. This is a multiplayer online game for people that likes multiplayer games, and this is one of the bests on it. 100% recommended… Expand"
24,Stardom,"May 31, 2016",1,"A decent game at a first glance, but in the end too casual and way too little content to justify the very high price. And that seems to be trend for Blizzard nowadays, since the company seems to make games prioritizing profits, not content. Also, the reviews from ""professional critics"" are garbage as the reviews are so over the top one has to wonder if they've been all bribed. The bottomA decent game at a first glance, but in the end too casual and way too little content to justify the very high price. And that seems to be trend for Blizzard nowadays, since the company seems to make games prioritizing profits, not content. Also, the reviews from ""professional critics"" are garbage as the reviews are so over the top one has to wonder if they've been all bribed. The bottom line is that Blizzard only wants to maximize the money they make and everything else is secondary. Sad.… Expand"
25,lepertitus,"May 31, 2016",2,"* too simple
* too casual
* too slow
* graphics for little kids
* nothing new or innovative in this game

Yes this game can be funny... for short time, there are better and cheaper games to spend time with your friends."
26,WaddlesSandusky,"May 31, 2016",8,"I think it's wonderful. I've enjoyed playing since the beta, and haven't gotten even close to tired of the gameplay. It's the only shooter I'm playing at the moment, and may be for a good while. Highly recommend."
