,names,dates,scores,reviews
10,8inchesfat,"Sep 20, 2016",0,"Overhyped, overpriced, boring, lifeless and unbalanced piece of **** game.

Blizzard and their fanboys can take this game and shove it up their asses.

0/10"
11,pikby,"Sep 20, 2016",9,"fast, fun, and extremely  well designed,overwatch combines the fun of tf2 and the pace of COD ,while avoiding both of the series pitfalls........

95%"
12,Drakkull,"Sep 19, 2016",5,"It's an OverPriced games ( R$ 160,00 in Brazil ) and an OverHyped game.

Fun at first, but lacks in variation, only 2 gamemode. The characters are really cool and stuff, but looks like Blizzard effort was  it, character and period, the rest of the focus was put on microtransaction. Look, dear Blizzard, TF2 was B2P, eventualy  ( after 3 years ) moved to F2P...
But still a fun game forIt's an OverPriced games ( R$ 160,00 in Brazil ) and an OverHyped game.

Fun at first, but lacks in variation, only 2 gamemode. The characters are really cool and stuff, but looks like Blizzard effort was  it, character and period, the rest of the focus was put on microtransaction. Look, dear Blizzard, TF2 was B2P, eventualy  ( after 3 years ) moved to F2P...
But still a fun game for some time, but we expected more from you, Blizzard, much more.
And beware, if you fail this game TF2 and Paladins are just behind you.… Expand"
13,ManlyPMS,"Sep 17, 2016",0,"They made their money, and now it is clear they couldn't care less. Had SO much potential. This game is as unbalanced and boring as ever. You'll get a few days of fun, and then weeks or months of displeasure."
14,xerplexcries,"Sep 16, 2016",10,"By far the best First Person Shooter I have ever seen. Combines Fast paced Call of Duty and team Fortress Gameplay, While including the strategy of a top down MOBA."
15,Karmafunkz313,"Sep 15, 2016",0,"""What's in the box"" Oh god, what's in that box?"" I tried to love Overwatch, I tried to ride the hype train, but it didn't work out. So i took a souvenir during F2P beta day (memories of potentially fun, simple game that looked like polished Battlefront or Team Fortress but was still more than that; more unique in a way as far as heroes and their abilities went). Sadly, that was all just a""What's in the box"" Oh god, what's in that box?"" I tried to love Overwatch, I tried to ride the hype train, but it didn't work out. So i took a souvenir during F2P beta day (memories of potentially fun, simple game that looked like polished Battlefront or Team Fortress but was still more than that; more unique in a way as far as heroes and their abilities went). Sadly, that was all just a minigame, simple and unfinished but addictive enough to bait you into the real game that's hidden inside; and  what hid inside was a very, very dark place, exactly the same place that you can find in the Cs:GO or many modern games, and a place that will exist as long as 1st world players (be it 13 or 60), except to be treated like addicts, even when they're not, it's aimed toward those prone to addiction, vanity, and gambling. Those are the customers that every modern company aims for these days, and sadly, they keep coming back to play their slot machines, even though we all know ""the house always wins"". But unlike dangers and unappealing aspect of gambling and specifically slot machines, where everything and everyone warns you that you shouldn't spend money playing it, this road is paved by people shilling the game for you, You tubers with fake personas that ride every hype train and play along to the tune of the companies for their micro-share of the micro-pie, to soothe the vanity  and get their taste of fame, they will guide you to these games with fake ""omg amazing"" reviews, much like gaming journalists, only with more popularity and less rich vocabulary; there are no grannies with crutches standing in front of these slot machines, only people surrounding you pm-ing how cool you look in this or that skin, voice (new feature yay!), spray tag.""Just cosmetics"" just became part of your social/gameplay xp.
Most games today, especially multiplayer ones, are just 1 hour expiration date minigames that guide you into the real game-online gambling, with everything produced by other fans and players, but restricted to people because you sold your soul at the start of the agreement policy, and everything you produce while playing or being inspired by the mini-game can be recycled, and will be recycled, as a new product you have to pay for, be it maps or ""mission packs"", but it is all focused and boils down to the gambling aspect where you roll for cosmetic features that games are centered on, and you receive by leveling (10% of them) or spending infinite amount of money (and I do mean infinite, the more you spend and obtain the lower the chance for the skins you don't have but want to drop, to drop). Online gambling trap=1/10; Minigame called Overwatch you will get bored by in first few hours: 7/10 (could actually be a promising game, but don't be fooled to think you can ignore the ""it's just cosmetics, silly"" because the game is all about those cosmetics, and everything will guide you to focus on obtaining all those silly cosmetics).
TL;DR I cannot put this simpler: DO NOT BUY THIS. Just because you trust Activision-Blizzard (as good old Bobby Kotick said, explaining the WoW corpse yearly remakes: ""If we cannot run a game into the ground, we don't want it"" meaning if the game isn't addicting/cool enough for people to deal with micro-transactions (understatement of the decade=straight up ego stroking for money) and addiction/vanity mechanics hidden inside, we don't bother with it. This quote explains a lot about the inner workings of the gaming industry, and that means any company,not just EA and similar designated meanies, they ALL work on the exact same business model from Valve through ActivisionBlizzard to EA, with some being nicer to your face but pulling their pants down once you turn around, and other's getting caught with their hands in the cookie jar, but there is no difference behind the curtains; there is no magic, just same suits working on the same con to exploit you. It's gambling with a mini-game attached, not vice versa.
In fact, best thing you can do for gaming atm, is play only single-player classics with no DLCs to pay for or completely lay off video games, cause they are in a very dark place atm, as far as consumers are concerned. Moneywise or industry-related, they are blooming like never before and putting movie industry to shame, exactly because people pre-order and ride hype trains just to realize all of it is introduction into gambling (only more polished than a real casino, with all the geriatrics or the elderly turned into T&A to distract you). It's nice for them to add some elderly character into the game, and some butch lesbian, and work on gender/age issues that suddenly became important; but when are we going to talk about much bigger issue of players-exploited, no matter the gender, and abusing psychology research a la Mengele to switch on addiction baits and turn players into chronic gamblers; or the fact that 2/3 of Pc owners can't enjoy most games with or without others… Expand"
16,Chimaires,"Sep  8, 2016",0,I will give it a positive review until I hit diamond cause that **** is impossible. I always get to 2900 but right at the second I just keep falling down. A vicious cycle. This game is too frustrating.
17,real_pewdiepie,"Sep  6, 2016",0,"Played 2 hours of the game and didn't like it. But that's not the problem, I tried to ask for a refund and was told that because I passed the lvl 5 i couldn't have my money back. Also the game is pretty mediocre, don't see why all the hype over it, it's just a team fortress with sexier and more colorful costumes."
18,1hellspawn,"Sep  3, 2016",4,"Overpriced, overhyped, little content.
Extremely unbalanced and dumb characters.
Amateur, unprofessional and dumb AF hitboxes.
Very unpleasant to solo players, literally unplayable and very much frustrating.

Game is fun when you just start and are learning. Once you're done it is extremely frustrating and anti-fun."
19,epilol,"Sep  2, 2016",0,"Horrible game, I don't know how people can enjoy this. It gets so boring after a few matches. The characters, the ambients and everything is so childish. The reason of all this hype and success is probably just the name Blizzard."
20,doug1138,"Sep  1, 2016",9,"I REALLY like this game. It is polished and beautiful and has a great range of characters and weapons.

I'm sure everyone is comparing it to team fortress 2 and it's a fair comparison so I will too. I find TF2 to be (for lack of a better word) funnier. I am constantly laughing at the things I see people doing and for a game as mature as TF2 that's amazing.

Overwatch which I am stillI REALLY like this game. It is polished and beautiful and has a great range of characters and weapons.

I'm sure everyone is comparing it to team fortress 2 and it's a fair comparison so I will too. I find TF2 to be (for lack of a better word) funnier. I am constantly laughing at the things I see people doing and for a game as mature as TF2 that's amazing.

Overwatch which I am still getting used to is a crazy fast game (maybe I'm just getting old) but I find myself gravitating towards the support classes so the young twitchy players can handle the front line offense.

The only reason I didn't rate Overwatch a 10 is because it seems to me that there aren't very many people playing it. I'm in Silicon Valley and I was pretty surprised when I found myself playing skirmish for almost 10 minutes before getting dropped into a game. When that game ended I was dumped back into skirmish because there were 'not enough players'. This was not in the early morning or very late night... it was evening on the west coast.

I will be playing a LOT more Overwatch. Great game.… Expand"
21,ozorxoron,"Sep  1, 2016",7,"Good game let down by the map Hanamura which is an unbalanced nightmare.

Good game let down by the map Hanamura which is an unbalanced nightmare.

Good game let down by the map Hanamura which is an unbalanced nightmare."
22,Maxmigue,"Aug 30, 2016",7,"no story mode
micro transactions for a 50€ game
no competitive mode
not all characters available
copy-paste from Tf2, an 8y old game.
what else?"
23,pianoman178,"Aug 28, 2016",1,"This game doesn't have any glaring bugs.  It doesn't crash and is optimized fairly well.  However the gameplay is trash.  Every encounter in the game feels cheap.  Every ability makes it feel as though the players has no control.  Play of the games are dominated by people who push ""Q"" for their ultimate.  Certain heroes can spam abilities to be successful, while others make the tiniestThis game doesn't have any glaring bugs.  It doesn't crash and is optimized fairly well.  However the gameplay is trash.  Every encounter in the game feels cheap.  Every ability makes it feel as though the players has no control.  Play of the games are dominated by people who push ""Q"" for their ultimate.  Certain heroes can spam abilities to be successful, while others make the tiniest mistake and pay the biggest price.  Overall, I cannot leave this game without feeling salty.  I'd avoid this one if you like skill-based shooters.… Expand"
24,crysi102,"Aug 28, 2016",5,"Let me get this out of the way first. I love Overwatch. The characters are colorful, the style is amazing, and the lore is deep and complex.

The problem is that the characters, lores, and stylized cutscenes are not in the game.

No, reviewing this game as a game leaves me feeling a bit offset. As a universe, Overwatch is amazing, simply mindblowing, and brings a bit of everything toLet me get this out of the way first. I love Overwatch. The characters are colorful, the style is amazing, and the lore is deep and complex.

The problem is that the characters, lores, and stylized cutscenes are not in the game.

No, reviewing this game as a game leaves me feeling a bit offset. As a universe, Overwatch is amazing, simply mindblowing, and brings a bit of everything to the table, great characters, lores, fans, exc. As a game, well it's lackluster.

The game itself is a simple first person shooter with two teams of six. That's it. Each hero plays differently and counters another and so on, blah blah blah, we've all heard that before. Point is, as a game, it's repetitive and lacks any sort of story element. It also deals with a full price tag, for which it feels empty. Furthermore, you don't just GET the things you buy. Yes, you get the full game, but getting all the pieces of the game include more than your share of fully duplicate loot boxes, and the pure annoyance that comes from them.

This is not a solo game. You do not play this game for an engaging plot or interesting mechanics or deep lore and gameplay. No, you play this game with your friends. And that brings about the multiplayer issues with the game. Put simply, casual is full of trolls (but that's to be expected in any multiplayer game) and the brawls (special gamemodes that rotate in and out) feel unbalanced and underwhelming. So the only real way to play the game is competitively, and that is a mess. In the next season, they say they'll clear things up, but from the beta testers, Season 2 doesn't look any better than the first. The ranking system is messed up, skewed HARD in favor of those with dps skills and beefy computers. Healers get nothing, even though they are integral to winning a game. Ranked is bad. Very bad. Casual is only slightly better.

Long story short, Overwatch would be a 0 if not for the extra, out-of-game universe. If not for the cinematics and comics that keep me interested in the characters, I would not play the game. As it is, I only bought it to play with my friends... and I wouldn't keep playing if I had the choice. But after the hefty cost of entry, 40-60 bucks, I can't just put the game down. They promised me stuff, so I'll get stuff. I'll just enjoy the extra universe more.… Expand"
25,UnkreativHoch2,"Aug 24, 2016",1,"I really tried having fun with this game and i thought I did suceed at first. Its okayish in terms of a multiplayer online game but in the long run it has immeanse flaws.

One thing is the way hits and kills are counted in this game. Its not the evading player that is favored for, wel, evading, but the one shooting. that means, that if you are a tracer and blink around the corner you canI really tried having fun with this game and i thought I did suceed at first. Its okayish in terms of a multiplayer online game but in the long run it has immeanse flaws.

One thing is the way hits and kills are counted in this game. Its not the evading player that is favored for, wel, evading, but the one shooting. that means, that if you are a tracer and blink around the corner you can die from a shot from a player with higher ping, that hit you on his screen. this is a well rounded mechanic for competitive matches in a closed network, but is the most **** up thing to ever be implemented in an ONLINE shooter.

another thing is the imbalance of heroes. the game is kept in balance by competitive and regular matches. this means there is a massive skill difference in the balancing itself. the hero bastion, the sitting turret of salt, is a strong pick and saltgrinder in normal games, but is so easily coutered in pro plays, that he is considered weak and is apt for a buff. the hero dva was considered relatively weak in the pro play and is now one of the best picks in a normal queue. this list goes on for a while.

Next nagging point: Matchmaking there is experience in this game. experience is gained by playing matches and, well, getting experience with the game. this means there is a big number that indicates a level of skill that this player is supposed to have attained. Now overwatch doesnt care at all. You WILL be matched with players much weaker than you or with players much much better than you for the sole purpose of creating relatively even win percentage, that enables blizzard to call their game ""balanced"".

Now the thing that made me so furious I decided to write a review about my experience with overwatch so far. Loot.
The loot - mechanic in this game is based on lootboxes handed out every level and always containing 4 items of varying rarity. these are white - common, blue - rare, pink - epic and orange - legendary. now white and blue is so common it doesnt even need to be divided at all and epic skins equal mildly rare items in every other game with loot. only legendary items are relatively rare. loot must not be obtained by luck alone but can also be bought for ingame curency, that is NOT buyable but has to be collected either as drop from boxes or from duplicates. additional to that there are skins that are exclusive to certain game editions or events. and these events are what caused me to see the **** that is the reward system in overwatch. Loot has been examined by reddit users and the largest quantity of loot listed there was a table of the experience of 30000 players. now they found that legendary loot spawns approximately every 14 boxes. now I had managed to obtain whole 4 legendary skins prior to lvl 35 and then started investing huge amounts of time in the summer event, to get exclusive skins, as i had already gotten 1. now I invested a whole day, not with sleep and eating, but whole 24 hours of my life to get more skins of the little above 4 legendaries for all 20+ characters. and when i hit lvl 53 at the end of the event i had an astounding 4 legendaries with 2 duplicates of said legendaries. of the 60 skins available I managed to pillage 4 and the game gave me 2 more of those i had already in possesion. now one might think they would be valuable, but they are not. Legenfdary skins cost 1000 currency (cur in short) and a legendary currency drop values at 500 cur. that means you have to get 2 legendary currency drops for a single legendary skin, but what value do legendary duplicates have? 200 cur! that is not even enough to buy an epic piece of loot. 5 legendary duplicates equal 1 skin in the shop, and the skin you might want to have cant possibly bought as it is an event skin you cannot get. you cant reroll these drops. you cant buy themwith money. you cant get them with time investment.

the game is, as i said, okayish, but its flaws weigh out its pros heavily. to screw up something like a reward system so hard, a system that has been done right in so many games, even in blizzard ones, is so sad to watch. i really wanted this game to make me have fun, but this single thing made me hate it so much.
buy the game, have your fun, but dont expect a balanced game or teamplayers. Do not open the lootboxes and dont even try looking at the hero gallery. you wont get much fun, they made it that way.… Expand"
26,TimeSnake,"Aug 23, 2016",10,"Most fun I have had out of a competitive fps game in a while, gameplay is fun and there is a lot of variety between the heroes. Gameplay is heavily based off of Team Fortress 2, but the heroes have a lot of personality and abilities that make them unique to one another. Skins form a progression system in a way and give you rewards for leveling up and playing, but do not actually give youMost fun I have had out of a competitive fps game in a while, gameplay is fun and there is a lot of variety between the heroes. Gameplay is heavily based off of Team Fortress 2, but the heroes have a lot of personality and abilities that make them unique to one another. Skins form a progression system in a way and give you rewards for leveling up and playing, but do not actually give you an advantage over other players. I would recommend if you like to play competitive fps games or fps games in general.… Expand"
27,Pendrodamus,"Aug 20, 2016",6,"I've been wanting to review this game for a while. Now that I've got a metacritic account, I think I can make up for lost time. There's not much to be said, so it's better to be brief: the game is good. Is it great? No. Is it horrible? No. Alot of people will be split on their feelings about the game, and I don't blame them. But the game never does anything offensively bad. Although I'mI've been wanting to review this game for a while. Now that I've got a metacritic account, I think I can make up for lost time. There's not much to be said, so it's better to be brief: the game is good. Is it great? No. Is it horrible? No. Alot of people will be split on their feelings about the game, and I don't blame them. But the game never does anything offensively bad. Although I'm not the biggest fan of Blizzard, you can tell they really wanted this game to succeed, so they put millions of man hours into making sure it at least worked properly. Character balance and map selection is still something that can be worked on, but there's always hope that the game will get better.

With that said, I don't quite think it's worth 40 dollars. Not yet.… Expand"
28,MEANTOCOELSPRYO,"Aug 19, 2016",0,"I was very hyped for this game to came out but then 60 euros to ma feis and its a demo its not complete,12 MAPS rlly.I can se potential but at the moment its bull***it"
29,Agade,"Aug 19, 2016",6,"Overrated.

Runs really well but solo queuing is really boring. There are better things to play if you want to play with friends.

Stay away from this game if you are into FPS/aim this is more of a rock/paper/scissor with the classes. Hitboxes twice the size of the models and 30 tick servers."
30,Nhiek,"Aug 16, 2016",5,"Funny at first. But then you keep playing and try to improve your game, but this stupid game balance keep you matching with low skill players that don't get the game at all, and make the game absolutely boring and frustrating.
Game: Good
Competitive system : Relly bad"
31,jedi5diah,"Aug 15, 2016",3,"The worst franchise of blizzard cashing in on old gen pixel cell shading art...all style but no substances aka depth. Simply flooding the classes standard fps and mashing & forcing in all the nonsensical moves for each characters clearly exhibits the care and dedication for each one of them. UNREMARKABLE!!! Surely by now you should know that, why this game is not a free to play as nobodyThe worst franchise of blizzard cashing in on old gen pixel cell shading art...all style but no substances aka depth. Simply flooding the classes standard fps and mashing & forcing in all the nonsensical moves for each characters clearly exhibits the care and dedication for each one of them. UNREMARKABLE!!! Surely by now you should know that, why this game is not a free to play as nobody wants to play anymore...

Get off the Hype Train pple...… Expand"
32,Hack,"Aug 14, 2016",8,"Good, with the potential to be great, it'll be interesting to see where Blizzard take it over the next 6 months. I would like to see major improvements to the competitive system which right now isn't rewarding and just not very fun unless you're playing with a full team which isn't reasonable for most people. Leavers are rampant as the penalty for leaving is so lenient, so you will oftenGood, with the potential to be great, it'll be interesting to see where Blizzard take it over the next 6 months. I would like to see major improvements to the competitive system which right now isn't rewarding and just not very fun unless you're playing with a full team which isn't reasonable for most people. Leavers are rampant as the penalty for leaving is so lenient, so you will often lose competitive ranks simply because a random on your team rage quit. Another major problem with ranked is people are too clumped, all the ranks aren't being used fully so you can have two people of the same rank who are miles apart in skill level, this leads to frustration when you're put with teammates who are the same rank but clearly not of the same skill, it's amazing how many people at SR60 seemingly don't care about winning and would rather pick their favourite hero even if it's being hard countered.

The current hot topic is loot boxes, Blizzard originally stated all future cosmetic items would be available to be bought with currency, they have since gone back on this, updated their website and basically ignored the issue. Now we have limited edition boxes for the Summer games with unique items which are next to impossible to get without spending real life money, this has angered the community and rightly so, it's extremely scummy of Blizzard and it soured the entire event which otherwise was very enjoyable and this will clearly be their model going forward with future events, so expect to be disappointed every event when you don't get the skin you want because they won't allow you to spend your currency on it and you can't afford to drop £100 on RNG boxes (you can't simply buy what you want, you have to buy boxes and hope to get the item you want from 1000+ possibilities).

The game also suffers with a host of hit registration issues which causes endless amounts of frustration, if you've played Overwatch for even an hour you've been hooked through walls, been killed around corners and died after activating a life saving ability simply because what the server sees and what you see are two very different things and the server thinks you never even pressed the key.

If Blizzard can back off some of their greedy policies and fix competitive and the core gameplay issues then Overwatch could be amazing, if not it'll have a year or two and then fizzle out.… Expand"
33,ShutupandJive,"Aug 14, 2016",8,"Got a couple of guys and a couple of guys out on the boat, everyone's wasted. People hooking up left and right. Girls going fingers in butts, dicks in butts. So much fun. Sucking down on farts, outrageous fun."
34,lande0,"Aug 14, 2016",2,"SO MANY BUGS BUGS BUGS... and Who call it as shooting? It's more like lol. But match making system is worse than lol. Character balance is BAD. Just like lol. If you pick `weak' character, you will listen a bunch of swears. After the game, you push a report button. But nothing is changed."
35,Ymirok,"Aug 14, 2016",2,"Overwatch is superficially pleasing but the depth is nowhere to be seen. There are no alternate weapons for characters and they can only be played in one or two ways. Their abilities are far from original, borrowing heavily from a variety of games. To top it off, some abilities don't even require aiming. In an FPS. Do you see the contradiction here? A genre that's supposed to reward skill.Overwatch is superficially pleasing but the depth is nowhere to be seen. There are no alternate weapons for characters and they can only be played in one or two ways. Their abilities are far from original, borrowing heavily from a variety of games. To top it off, some abilities don't even require aiming. In an FPS. Do you see the contradiction here? A genre that's supposed to reward skill. In addition, hitboxes are completely wack. Simple google this (and look at videos about it) to find out how silly they are. Oh, a word about ""progression"" too. There is literally nothing to unlock except cosmetics. That'll surely help its longevity!

To summarize; a game that looks good on the outside but has very, very low depth and doesn't require as much skill as any budding FPS fan would want it to. This is pretty much Baby's First FPS.… Expand"
36,abzz123,"Aug 13, 2016",1,"Recent change to lootbox system is a blatant cash grab targeted on people with gambling problems.

When game came out Blizzard released it with lootbox system - you can earn or buy boxes with cosmetics. If you get duplicates then they would give you credits that can be spend on buying more cosmetics. Blizzard's website clearly stated that credits can be used on any cosmetic item. FastRecent change to lootbox system is a blatant cash grab targeted on people with gambling problems.

When game came out Blizzard released it with lootbox system - you can earn or buy boxes with cosmetics. If you get duplicates then they would give you credits that can be spend on buying more cosmetics. Blizzard's website clearly stated that credits can be used on any cosmetic item. Fast forward to August and Blizzard released limited edition cosmetics (first addition of cosmetic items to the game since release) and changed the rules: credits can't be used to purchase new items and you get a chance for new item to drop from lootbox. This is a cash-grab gambling system built into not f2p game.… Expand"
37,jamessamuel,"Aug 13, 2016",9,"If you are someone who tried out League of legends and liked the concept of it but didnt like the gameplay, you should definetly give this a try. This has the same concept of a moba with fps genre mixed in. Its great for older fps gamers who are tired of COD and BF. I highly recommend it, the community is friendly most of the time, the competitive modes do create raging teammates. Overall 9/10"
38,hustlin,"Aug 13, 2016",0,Probably the worst first person shooter game of all time and super over hyped for no reason. It's a lot like team fortress 2 but it's like slightly better but that makes sense because TF2 is terrible. The worst part about it and why it's so awful especially is because it makes my queue times in league of legends longer like why does it take 20 minutes to get a game wtf
39,Gamer2068,"Aug 11, 2016",0,love this game so much that I literally bought a PC for the first time in years because I wanted to play this game with friends on my PS4 and. Also with other friends I have that are PC Gamers. Take time to get great skills with it and that's the fun of it.
40,Zerim,"Aug 10, 2016",0,"Matchmaking was broken in the Rio patch and, as dramatic as it sounds, I've been unable to find any fun in the game since. I've seen games with a total level of 1000 against a total level of 300, which end in about four minutes."
41,bazzbro,"Aug 10, 2016",0,"reached rank 31 before giving up

this game has some satisfying game play when you play a proper ranked match, but that is a rarity when you;re thrown into completely lopsided games the majority of the time."
42,zLynn,"Aug  9, 2016",0,"Blizzard promised us that we can use in-game currency to buy any specific cosmetic item but we can't use in-game currency to buy summer event cosmetic items. Wihout buying hundreds of lootboxes by paying bucks, we have too little chance to get specific item. Overwatch became like a f2p game. They don't care what community says."
43,Adures,"Aug  9, 2016",0,"I will give higher score when blizzard will keep their promises and stop false advertising. BLIZZARD PLS FIX YOUR GAME.

Also no 60 tickrate is a joke in an fps game"
44,AlphaRebel,"Aug  9, 2016",8,"Team Fortress 3 is a worthy successor to the legacy of Valves Team Fortress 2 game, after 10 years of Class based combat TF2 was showing it's age, TF3*ahem*I mean overwatch takes the best elements from TF2 and adds the best of FPS mechanics that evolved over that time and ads a heady dose of MOBA / MMO hero's for classes (and they are classes given you can rickroll an enemy team with aTeam Fortress 3 is a worthy successor to the legacy of Valves Team Fortress 2 game, after 10 years of Class based combat TF2 was showing it's age, TF3*ahem*I mean overwatch takes the best elements from TF2 and adds the best of FPS mechanics that evolved over that time and ads a heady dose of MOBA / MMO hero's for classes (and they are classes given you can rickroll an enemy team with a team comprised entirely of a single class)
Right now only CP, payload and a hybrid capture then push the cart modes are in but they will be expanded over due course I am sure.… Expand"
