,names,dates,scores,reviews
10,mutterfujjer,"May 24, 2016",7,"Pros
- The combat is fun and easy to learn. The ultimate casual experience;
- Many characters and they are all so UNIQUE, that's by far the game strongest point.
- While not crazy advanced, the graphics are super cool. A nice art style that perfectly merges cartoon and futuristic themes.
- The game is running pretty well and with almost no performance issues at launch. That's prettyPros
- The combat is fun and easy to learn. The ultimate casual experience;
- Many characters and they are all so UNIQUE, that's by far the game strongest point.
- While not crazy advanced, the graphics are super cool. A nice art style that perfectly merges cartoon and futuristic themes.
- The game is running pretty well and with almost no performance issues at launch. That's pretty impressive considering how the market have been treating launches lately.

Cons
- The price is way too high. It's the most expensive game ever released in my country. Something close to 90 USD. Considering the amount of content, this game should be F2P. So that's a terrible move by Blizzard. If it wasn't for the price, I'd easily give this game a 9.
- Some unbalanced combat situations. Some might argue that I just didn't learn how to effectively counter some specific characters yet. Indeed, I'm still learning so I can't tell for sure, but at first, some classes feel way stronger then others.
- 20 Hz tick rate? Choose Tracer and don't stop moving. You're pretty much invincible. Those hit boxes, man.
- Being so casual has it's price. The game just released but the lack of more complex game modes and rankings will probably make me grow tired of this pretty soon. There's nothing that forces me to come back and pick up from where I left off. No career progression, nothing.

But what it desperately really needs is more content. That, or a reasonable price tag for the content it offers now. It feels like Battlefront all over again. Except it plays a lot better.… Expand"
11,Xevro,"May 24, 2016",6,"Overwatch is a smooth and beautiful game, but is terribly lacking in both creativity and depth to make it up to the audience for its pricetag.

There is a terribly vague story-line(prologue) that has been given to the audience through webisodes, speculation and theories over the forums at the cost of not having anything in-game regarding a story. ( I do not count 'decyphering' (3)Overwatch is a smooth and beautiful game, but is terribly lacking in both creativity and depth to make it up to the audience for its pricetag.

There is a terribly vague story-line(prologue) that has been given to the audience through webisodes, speculation and theories over the forums at the cost of not having anything in-game regarding a story. ( I do not count 'decyphering' (3) dialogue lines of Heroes associating themselves with specific heroes in a match.)

There is a very poorly optimized progression system that doesn't feel rewarding at all. Every level you obtain a lootbox which contains cosmetic goodies and/or currency whilst every 10 levels you get a new portrait frame. That's literally all there is to the progression system.

(I bet the reason they wiped this false progression after the beta; people that spent their entire time to reach high level such as rank 200, was simply to push those people to buy microtransactions immediately. Since it held no advantage over other players anyway, so it wouldn't have made any sense.)

There are only two gamemodes, capturing points and securing the payload/explosives. You are unable to pick a specific gamemode yourself.

There are 6 maps, the rounds are terribly short and you are also unable to pick a specific map to play on.

The social aspect is severely uncreative, only pre-made lines as there isn't a 'partying up' feature within the game.

Customization is uncreative as well, all of the skins are just recolours except the legendary ones.

-------------------------------------------------------------------------------------------------------------------------------

Unique characters, game runs smooth and a pretty art-style, but that's all there is to it. The cons outweight the pros clearly; therefore it isn't worth the price, considering the fact that this was supposed to be a Free 2 Play model in the first place.… Expand"
12,cast87,"May 24, 2016",2,"-Lack content

-No motivation for play

-High Price

-Mechanical repetition

-On the face of it, it looks like different map different modes, but it's just all the same to me"
13,Nighto,"May 24, 2016",2,"Just a copy of TF2 but for 40€.

Only 2 Gamemode, all chara unlock, no progress except ugly tag ...

Please, stop be blind because Blizzard product !"
14,BeryFPS,"May 24, 2016",9,"The game itself is awesome. very dynamic, fast and competitive. the bad thing is the game doesn't have advanced training systems, like ""deathmatch"" mode (servers), custom maps to train yourself in aim/flicks etc. would be better also if blizzard allowed to hide the viewmodels, like we had in TF2 and change the HUD. those are some minor problems, but still, this game is totally sick"
15,alain9331,"May 24, 2016",8,"SPANISH.
Overwatch es un buen juego, adictivo, divertido y que te obliga a jugar en equipo para ganar. De momento la comunidad no parece tóxica, supongo que el precio a pagar por tener una barrera de 60€ y que por cualquier tipo de trampa o glitch que hagas te baneen de por vida surge efecto.
Sin embargo cuenta con muy poco contenido; un multijugador con 12 mapas, 21 héroes y NO hay modoSPANISH.
Overwatch es un buen juego, adictivo, divertido y que te obliga a jugar en equipo para ganar. De momento la comunidad no parece tóxica, supongo que el precio a pagar por tener una barrera de 60€ y que por cualquier tipo de trampa o glitch que hagas te baneen de por vida surge efecto.
Sin embargo cuenta con muy poco contenido; un multijugador con 12 mapas, 21 héroes y NO hay modo Campaña con la increíble historia que tienen detrás todos los personajes y su mundo... fallo muy grande por parte de Blizzard.
Al menos los DLC que llegarán en los próximos meses serán gratuitos (pero qué menos, ¿no?...)

PROS:
+Divertido
+Adictivo y fácil de aprender
+Fomenta el juego en equipo
+Las Microtransacciones solo son estéticas que se pueden conseguir jugando y no afectan al gameplay

CONTRAS
-Precio demasiado alto para el poco contenido que tiene
-Poco contenido

NOTA: 7/10… Expand"
16,SYLOH,"May 24, 2016",9,"Play of the Game is an upskirt shot of my Symmetra corpse getting ragdolled around by explosions while my turrets mow down the other team.
10/10 would die again.

In all seriousness though, it's really good.
TF2 diluted the clean design of it's gameplay by introducing hats and weapons.
It made it progressively harder and harder to actually get a read on what the characters were andPlay of the Game is an upskirt shot of my Symmetra corpse getting ragdolled around by explosions while my turrets mow down the other team.
10/10 would die again.

In all seriousness though, it's really good.
TF2 diluted the clean design of it's gameplay by introducing hats and weapons.
It made it progressively harder and harder to actually get a read on what the characters were and what they were supposed to be doing.
Overwatch displays a much more coherent design, every hero has a playstyle, every hero has a counter, its the interplay and the meta that makes the game work.… Expand"
17,Tyrion_juanka,"May 24, 2016",10,"10/10 , the best shooter online multiplayer in years. Characters very inspirated, and sistem of rotation maps very good. Blizzard is the best company actually,"
18,Sevorast,"May 24, 2016",8,"This game is polished, clean, and balanced and is one of those rare titles that you can say is flawless. This game might not be the best game out there, but it can certainly be considered a perfectly designed game. Each element was hand crafted by the developers and molded into a game that is a perfect representation of what the developers wanted it to be. A game that truly deserves aThis game is polished, clean, and balanced and is one of those rare titles that you can say is flawless. This game might not be the best game out there, but it can certainly be considered a perfectly designed game. Each element was hand crafted by the developers and molded into a game that is a perfect representation of what the developers wanted it to be. A game that truly deserves a perfect score.… Expand"
19,kholland65,"May 24, 2016",7,"Overall OW is a decent game, but not perfect.

The gameplay is relatively solid. The game plays like it is supposed to and things seems to work. No major bugs. All the heroes are pretty fun and unique. Each won has a different style and is fun to play in it's own right. The scoring seems relatively fair and balanced. The interface makes sense is relatively easy to navigate.

However,Overall OW is a decent game, but not perfect.

The gameplay is relatively solid. The game plays like it is supposed to and things seems to work. No major bugs. All the heroes are pretty fun and unique. Each won has a different style and is fun to play in it's own right. The scoring seems relatively fair and balanced. The interface makes sense is relatively easy to navigate.

However, what holds this game back for me, first and foremost, is the lack of content. There is essentially 1 game mode and that's it, and within that game mode there are only 2 gametypes. The maps all feel pretty much the same as well. They're all pretty linear making the map a more or less negligible element of the match. There is no reward system that seems to drive you to play or achieve something.

For me, the game feel unfinished. Like it's a late stage beta or something. There just isn't enough content to keep players hooked for a considerable period of time. Most players will burn out after a month or two. The game is solid, well made, and works like it's supposed to. Basically this game doesn't have any errors per se, but it doesn't have any shining accolades either.… Expand"
20,ScottyDawg1995,"May 24, 2016",5,I played the beta for Overwatch and in my opinion.. It was all that good. It just seem's to be another generic fast paced shooter with loads if things going on. Its also repetitive which is never a good sign.
21,joaodestroyer,"May 24, 2016",10,5/10 because the gameplay is too hard for the kiddies. ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------> It's actually pretty good.
22,darkaoron,"May 24, 2016",10,"Overwatch is a Objective/Hero based FPS game created by Blizzard Entertainment that takes an approach to the heavily saturated genre of FPS in a similar fashion to team fortress. The look, feel, and game-play elements of the game however are nothing like that of the popular F2P titles of TF2 other than its core aspect and a couple of game modes that have been cleverly renamed.

The gameOverwatch is a Objective/Hero based FPS game created by Blizzard Entertainment that takes an approach to the heavily saturated genre of FPS in a similar fashion to team fortress. The look, feel, and game-play elements of the game however are nothing like that of the popular F2P titles of TF2 other than its core aspect and a couple of game modes that have been cleverly renamed.

The game modes may have the same objectives as other FPS but unlike other FPS each map is designed around a specific game mode and does not have to share other game modes into its boundaries. This allows for each map to have elements and spawns that are designed around that specific game mode in mind.

Each map evolves as you play through the match as the offensive team pushes through to their ultimate goal. Cleverly placed choke holds allow for strong defensive counter play, but hiding spots, and holes in the map allow for sneaky Hero's to pry the defenses away from the choke point but getting behind the enemies front lines. Each character has several abilities that give them flavors and counter plays to specific encounters, and a game breaking ultimate ability that must be charged through damaging enemy players, or waiting long enough, allows for hefty changes in the dominating forces. Each game provides a chance for the loosing team to somehow pry themselves a win last min with an overtime clock, giving the game a close win/loose feeling at the end of every game.

Aesthetically this game is a world of its own with how well the art styles is done and how well the music and textures tie into the game play. Characters feel alive as they each have a personality that is reflected with every bullet they shoot, or ability they activate.

This game is polished, clean, and balanced and is one of those rare titles that you can say is flawless. This game might not be the best game out there, but it can certainly be considered a perfectly designed game. Each element was hand crafted by the developers and molded into a game that is a perfect representation of what the developers wanted it to be. A game that truly deserves a perfect score.… Expand"
23,Mordread,"May 24, 2016",4,"The game is alright. It feels like a mod for Quake 3 (Graphics, gameplay, feel, sounds). The physics feel weak, the character movement is so arcade it is hard to explain and the game requires very little skill. I played a few games but found myself struggling to have fun. The game has no progression and requires little skill or tactics. All the modes are basically see who clicks first toThe game is alright. It feels like a mod for Quake 3 (Graphics, gameplay, feel, sounds). The physics feel weak, the character movement is so arcade it is hard to explain and the game requires very little skill. I played a few games but found myself struggling to have fun. The game has no progression and requires little skill or tactics. All the modes are basically see who clicks first to win.
You destroy enemies extremely quickly and the hit boxes are ridiculously big. I consider my decent at shooting games (not amazing) but I also couldn't miss a headshot. I also have good latency so I won the click first battle more the times.
The characters also feel quite flat and have no character.
All in all it would be alright for 4 or 5 hours of fun for $5, but at over $10 I cannot recommend this game.
I think this game has been targeted for children (under 12 or so) at which point I can see it being fun, but for anyone a bit older the game will likely be a bit boring.… Expand"
24,PawpawTheCat,"May 24, 2016",7,"The ""WOW"" factor is definitely there and with a developer like Blizzard, you can expect regular updates and patches. Excellent graphics, diverse characters (excellent character design), fast fast game play. It also has short games with short wait times. For 1st time players, there's a much-appreciated training mode to ease you through. Matches are fun & killing opponents satisfying.
IThe ""WOW"" factor is definitely there and with a developer like Blizzard, you can expect regular updates and patches. Excellent graphics, diverse characters (excellent character design), fast fast game play. It also has short games with short wait times. For 1st time players, there's a much-appreciated training mode to ease you through. Matches are fun & killing opponents satisfying.
I tried most of the characters. I loved playing Genji, Tracer & Bastion.
The problem is that there is not enough content to justify its price tag. There may be 21 characters but none of them can be further modified (save cosmetically). There are lots of maps but most are repetitive.
Another problem is with the PS4 controls. I may have not gotten the sensitivity settings right (used default, then tweaked every 4 games) but I found it more difficult to to track enemies with the cursor compared to COD, Destiny, Borderlands. The cursor usually ends up overshooting. Like I mentioned might be due to the settings. Problematic when playing Widowmaker
Good game overall… Expand"
25,EthanBenard,"May 24, 2016",10,"Overwatch has been on my ""radar"" since its announcement at Blizzcon a couple years back, and I'm very happy that the game caught my eye. Overwatch is easily one of (if not THE) best multiplayer games I have ever played, and it has an appeal to almost everyone. Overwatch is the type of FPS that casual and ""hardcore"" players alike can pick up and get used to the learning curve.

WordsOverwatch has been on my ""radar"" since its announcement at Blizzcon a couple years back, and I'm very happy that the game caught my eye. Overwatch is easily one of (if not THE) best multiplayer games I have ever played, and it has an appeal to almost everyone. Overwatch is the type of FPS that casual and ""hardcore"" players alike can pick up and get used to the learning curve.

Words alone can not express how highly I recommend this game to any type of gamer.… Expand"
26,Noct,"May 24, 2016",10,"Fast, satisfying action with 21 different ways to play (and more on the horizon).

This game isn't trying to be anything other than a team-based shooter, and if that's not what you want to play, then this isn't the game for you. What they set out to do though, they do with perfection and is absolutely worth your time, especially if you have friends to play with."
27,Arronmax,"May 24, 2016",3,"I couldn't wait to play this game. I have to give this game a 3/10 reasons being. How this gets a 98 blizzard paying for it. Here is my Five reasons not to get game

1. Not enough content at all
2. Sad when it's repetitive in the second hour.
3. Micro transactions
4. Paying for content when you pay $60 the rewards should be reading not buying
5. Feels more like a $10 game

I amI couldn't wait to play this game. I have to give this game a 3/10 reasons being. How this gets a 98 blizzard paying for it. Here is my Five reasons not to get game

1. Not enough content at all
2. Sad when it's repetitive in the second hour.
3. Micro transactions
4. Paying for content when you pay $60 the rewards should be reading not buying
5. Feels more like a $10 game

I am taking this game and trading it in immediately… Expand"
28,BrainBreaker,"May 24, 2016",10,"The box is colorful.......................................................................10/10

(this review makes as much sense as the 0/10 reviews)"
29,Njlamp,"May 24, 2016",10,"Overwatch is, as the Developers intend it to be, a ""Spiritual Successor"" to dozens of old-school class based shooters, yet is very original and fleshed out with its lore. Their rule with Story is that there is an in-depth story, but the game is not canon."
30,Noxislight,"May 24, 2016",7,"Super fun game overall but many anoyance like low tick rate, free kill ultimate with very litte skill involved and some useless character. I'm still having a blast."
31,peteraff1,"May 24, 2016",6,"Overwatch is just another example of how this industry moves to destroy what it gaming really means. You create an multiplayer online title with the proposal to cause addiction in the players, to make them spends a lot of money. Meanwhile, the good singleplayer games are lost with tons of DLC. I don't approve and will never approve it. If you want to make a game, invest to make a reallyOverwatch is just another example of how this industry moves to destroy what it gaming really means. You create an multiplayer online title with the proposal to cause addiction in the players, to make them spends a lot of money. Meanwhile, the good singleplayer games are lost with tons of DLC. I don't approve and will never approve it. If you want to make a game, invest to make a really good campaign for it. Not everyone likes to play online. Overwatch is a failure. Blizzard wasted a lot of talent in this garbage and they did just for money (Activision screams in your ears). Unbelievable.… Expand"
32,Jamesyfox,"May 24, 2016",0,Meh I give it 0/10.No story mode and that's all I really wanted. I'm not a fan of this multiplayer stuff. Gonna go get my money back and buy a better game. How hard is it to honestly add a storyline.
33,algaeeater09,"May 24, 2016",1,"Majority of people who like this game only like it because of boobs and butt.  That really shows whats in store for the future of gaming.  Lack of quality.  Aside from that.. the game is lacking in content.. no singleplayer, BARELY any gamemodes.. and they want you to spend 40-60 bucks on this?"
34,J33P3R5_CR33P3R,"May 24, 2016",10,"This game is amazing and another homerun for Blizzard. It looks fantastic on all systems, is perfectly balanced, and has a character for every style of play. With a focus on a level playing field, the game is more about skill and hero choice than who has the better gear (as all unlocks are cosmetics only). With promised free heros and maps on the horizon, this is a must own."
35,BloodyRandy,"May 24, 2016",10,"I don't mind giving it a 10/10.  It deserves this for a few reasons.  It looks like Pixar quality, is the first game to do females right without forcing feminism but gives women role models that aren't total sleazes.  Blizzard is the master of making characters equal that are completely different.  This is the same, like they've done masterfully with starcraft they have made eachI don't mind giving it a 10/10.  It deserves this for a few reasons.  It looks like Pixar quality, is the first game to do females right without forcing feminism but gives women role models that aren't total sleazes.  Blizzard is the master of making characters equal that are completely different.  This is the same, like they've done masterfully with starcraft they have made each individual character unique yet somehow able to defeat any other character given the time and situation.  That quality limits the total number of players, but 6v6 is a good start.  The game is complete bang for your buck at 39.99.  Console versions are 59.99 at the request of fans.  Blizzard didn't have to do this and release it for consoles as they are mainly a PC focused company, but they purchased the resources and charge 20 dollars more on consoles.  If you don't like it, don't buy it, but I think it's a reasonable request and it makes fans happy that they were willing to fold and get the game onto our televisions with a controller.
Gameplay took me a couple of days.  At first I admit I was minorly dissapointed.  I then started going through the reccomended tutorials and learned how to use a couple of characters.  I started to notice subtle advantages like the last bullet doing more damage than the others.  Slowly I found out that characters had great advantages if played a certain way and focus on timings.  My friend logged in and we played on a team as Mercy and Sabastian.  The fun factor exploded and we had many joyous moments as we almost died but didn't and barely overtook the team in several matches.  It was really fun and seems like a game most would want to consider keeping in their library.… Expand"
36,MrAdequate,"May 24, 2016",10,"Overwatch is an astonishing triumph for Blizz, and proof positive they can do an FPS as well as they can do RTS games. It is fast, frenetic, and hugely fun, with a cast of enjoyable and unique characters, distinct and fun levels, I can't say enough good things about this game."
37,Friendzie,"May 24, 2016",10,"As a game, it might not bring a lot new to the table on paper, but the attention to details makes it shine. It's easily my favorite team shooter. While you can't make your own loadout, the number of unique skills across the characters makes it so that there's more depth than any game in this genre. You're picking from 21 sets of skills and traits that are each meticulously balanced, and noAs a game, it might not bring a lot new to the table on paper, but the attention to details makes it shine. It's easily my favorite team shooter. While you can't make your own loadout, the number of unique skills across the characters makes it so that there's more depth than any game in this genre. You're picking from 21 sets of skills and traits that are each meticulously balanced, and no two play alike. Even within the same category of hero, each one can be completely different. As far as innovation, aren't the ultimate abilities innovative enough? They're so varied and constantly change the flow of combat, making any encounter unpredictable and never boring. Could someone unleash an ultimate that wipes your entire team if you're not prepared? On top of this, the game has an insane level of detail put into each character's backstory. It's fun to simply be these characters, and it makes me eager to see these characters used in games in the future.… Expand"
38,Nerdlife,"May 24, 2016",10,"This might be the best competitive FPS on the market right now. It's simply amazing how Blizzard achieved such balance:
-Easy to learn, hard to master.
-Pretty good graphics and yet really well optimized.
-Highly competitive and yet fun enough for the casual crowd.

The game feels like a mix between TF2 and DOTA with skillshots and amazing replays. This game has everything to be theThis might be the best competitive FPS on the market right now. It's simply amazing how Blizzard achieved such balance:
-Easy to learn, hard to master.
-Pretty good graphics and yet really well optimized.
-Highly competitive and yet fun enough for the casual crowd.

The game feels like a mix between TF2 and DOTA with skillshots and amazing replays. This game has everything to be the new titan in the FPS genre. In a few years people will look back and write on the influence that this game will have on future shooting games. Overall another masterpiece by Blizzard.… Expand"
39,Victorium99,"May 24, 2016",10,"10/10.
-Good mechanics.
-Simple.
-Nice graphics.
-Excelent controls.
-Inmersive maps.
-BLIZZARD

Amazing, it's very funny and adictive, this game gave me the strengh to believe again in shooters."
40,KSic,"May 24, 2016",10,Have been playing this game since the open beta and man! Best FPS I've played in years. Great work Blizzard! Can't wait to see what new stuff will be coming in the future!
41,Axe720,"May 24, 2016",10,This game has the Blizzard magic all over it which they do with all their games. Great FPS that feels just right to play. All of the characters are different and brings so much variety to the game. Awesome job.
42,CodyCoyote64,"May 24, 2016",0,"I have played the game extensively for the past several hours, and I find myself marveling at just how plain terrible it is. When I compare it to the infinitely superior Wii U exclusive Splatoon, I find myself taken aback at just how much better Splatoon is than this trash. I have other a thousand hours in Splatoon compared to my handful in OverWatch, and I honestly would much ratherI have played the game extensively for the past several hours, and I find myself marveling at just how plain terrible it is. When I compare it to the infinitely superior Wii U exclusive Splatoon, I find myself taken aback at just how much better Splatoon is than this trash. I have other a thousand hours in Splatoon compared to my handful in OverWatch, and I honestly would much rather return to Splatoon for another thousand before popping this game in ever again.

That's the difference in quality we are talking about here. I am not trying to hype up Splatoon, here. I am here merely to offer my experiences with Overwatch and how I find, in my opinion, that it is a waste of time. There are so many better games out there... why bother with this one? Because it's brand new? Please. By that logic, Uncharted 4 would be the best game ever made, even though the recent Tomb Raider reboot was a superior experience in every way.

So what about Overwatch makes me so upset?

There are too many examples to list, really, so I think I will just sum up: It's just not fun. That's it. That's all I have to say about this title in particular because that's all I need to say. The game is just not fun.

There is not enough time in your life to waste talking about or playing bad games. It's time for us to move on, forget about Overwatch, and play some more Splatoon. Who is with me?… Expand"
43,Skitzofreniq,"May 24, 2016",0,"If you've played the beta, that's it. That's the entire game... Nothing new was added. It saddens me to say it, but it's not close to being worth full-price. I'd say it's worth $10. And that's the maximum I would have payed for it"
44,unrelated,"May 24, 2016",8,"This must be one of the most anticipated shooters I've seen in a long time; from it's constant community praise, to its clever marketing, Overwatch had a lot to live up to. As a long time player of many FPS titles including the often-compared-to TF2 I can honestly say this is a game I will be playing for a long time. Primarily my reasoning for this is due to how easy it is to jump into aThis must be one of the most anticipated shooters I've seen in a long time; from it's constant community praise, to its clever marketing, Overwatch had a lot to live up to. As a long time player of many FPS titles including the often-compared-to TF2 I can honestly say this is a game I will be playing for a long time. Primarily my reasoning for this is due to how easy it is to jump into a game and have a unique experience every time. With that said, like all things, this game isn't without its flaws. Although having a solid gameplay experience, clever backstory and smooth interface, I still find it to be lacking in a few aspects such as maps and game modes. But considering how a game with only 3 game modes and 10 maps can keep me occupied for hours on end with an overall entertaining and refreshing experience, I'd consider it a game worth my money.… Expand"
