,names,dates,scores,reviews
10,not_in_the_mood,"Sep  7, 2017",0,"This review contains spoilers, click expand to view.
        
Worst game I've ever played. Matchmaking: sucks, Player base: toxic, Heros: unbalanced or have been nerfed to the point of garbage, Ranking system: worse than rocket league. I don't even care anymore **** overwatch.… Expand"
11,Tired0ftheBS,"Sep  7, 2017",0,"$60 game with lootboxes.
Exploits the sick. takes away content. stolen character designs galore and a thick viscous coating of racism to boot where no character born outside of america can speak with chinging, chonging, and clicking in their speech.
trash is trash
will most likely succeed anyway because noone cares about ruining things for themselves"
12,ReptNoR,"Sep  4, 2017",0,"1 year ago this game was fun, but now it's full of retarded russian kids. The comunity if this game is very toxic.
Unbalanced characters, bad matchmaking on competitive...
please don't buy it, it is a scam!!!"
13,BMO,"Sep  4, 2017",8,"It's an interesting universe, with interesting stages, great character design, and at times fun gameplay. However one has to be discouraged by the lack of quick communication from the game developers. They can completely break a character (Reinhardt) and it takes them months before they actually acknowledge the issue, and another month to actually fix the issue. The same goes withIt's an interesting universe, with interesting stages, great character design, and at times fun gameplay. However one has to be discouraged by the lack of quick communication from the game developers. They can completely break a character (Reinhardt) and it takes them months before they actually acknowledge the issue, and another month to actually fix the issue. The same goes with underpowered/overpowered characters. Many times they ship an unbalanced character into PTR and ship it to the main game without hearing the concerns of fans. The other big issue is the toxicity of the community, especially in competitive.

Other than that, the new content being added is great, and the game is generally enjoyable. However the issues noted above detract a lot from the enjoyment.… Expand"
14,Rem,"Aug 31, 2017",10,"It's been 5 hours straight and not once did my eyes leave the screen, constantly glued to the mayhem as my team pulled a victory after forcing overtime. Overwatch lacks ""traditional"" features that would normally create all time great games. You won't find a compelling narrative or dozens of quests but what is here easily solidifies Overwatch's mark on gaming w/its perfected mechanics andIt's been 5 hours straight and not once did my eyes leave the screen, constantly glued to the mayhem as my team pulled a victory after forcing overtime. Overwatch lacks ""traditional"" features that would normally create all time great games. You won't find a compelling narrative or dozens of quests but what is here easily solidifies Overwatch's mark on gaming w/its perfected mechanics and style that have become synonymous w/Blizzard's name.

Overwatch’s strength lies in its simplicity and polish. Much like Team Fortress 2 or League of Legends, two teams of heroes battle on a handful of maps, and modes all boil down to some form of escorting, capturing, or protecting an objective. Other modes are available, but the game is at its best  keeping things close to the core, with maps everyone knows and easy-to-understand modes. While expectations today may call for a single-player campaign or a wide variety of modes, Overwatch’s consistently chaotic gameplay stands on its own, giving players the tools to ensure that no game ever plays out the same. These elements form the canvas where players paint unique experiences, match after match.

One thing to celebrate about Overwatch is its imaginative cast of heroes, all of which are diverse and amazingly designed. They might not have pages of lore, but they all are insanely creative w/abilities that make sense to their character. Time-traveling Tracer spews quirky British quips as she blinks across the battlefield, while tanky Winston roars and pummels enemies as he leaps about. All of them have interesting personalities, and you'll favorite a good amount just by playing the game, a rare achievement for a multiplayer-only game. These heroes have unique skillsets that ensure no heroes play the same; you’re not just embracing the sniper rifle or the rocket launcher, but ability kits that come together to form each of the 24 heroes. This establishes that each character isn't relegated to a single role, but rather one that adapts to rapidly changing conditions, all without the need for a clunky progression system. Maps are also well designed and balanced, keeping the flow of action constant. This is all supported by controls that are quick and easy to get a hang of, and it speaks volumes to Blizzard's craft that all heroes feel perfect to play, not once did I get frustrated b/c of how a hero controlled. Whether it was playing point defense as Bastion or denying area control from the enemy as Junkrat, neither felt clunky to handle. Team play is the focus, and Overwatch encourages players to swap characters constantly to deal with the ever-evolving nature of a match. You and your friends can assemble a traditional or any combination of tank/support/damage group to push the payload to victory. Rallying together for a last second push to win the game after a brutal team wipe provides an enjoyment level equal if not more to the most engaging of videogame narratives. Actual progression is tied to the unlockable skins, emotes, sprays, and voice lines all earned by loot boxes at each subsequent level up. It's a fair system and the fact that Blizzard is onboard to support the game w/free updates and events in the years to come ensures that Overwatch is going to stay installed for the foreseeable future.

Overwatch's visuals are lovely w/its colorful art style and simplicity. While there isn't buckets of gore or a menagerie of special effects, it's distinct and fitting to the universe Blizzard created. This approach also feeds into gameplay. Without an unnecessary amount of visual noise, it's easy to interpret what is going on even in the mayhem. The UI and menus are quick and clean to navigate, a rather underappreciated feature nowadays. The presentation is backed up by a spirited score which enhances the action, I felt like a kid watching his favorite heroes listening to the Victory theme, a feeling of both wonder and kickass unseen in many games. Audio cues by characters are also utilized to inform players of the shifting battlefield and whether or not an ally or enemy is unleashing their ultimate, which coupled w/excellent voice acting, further highlights the personalities of these heroes.

For many gamers, it's easy to dismiss Overwatch as another multiplayer title lacking in features. While I do wished for a campaign that tapped into the potential of the story hinted, I'd ultimately rather have a game solely crafted from strong components than have a weak link dragging the game down. What Overwatch lacks in evolution, it exceeds in perfection of game enjoyment. Its profound ability to provide drastically different experiences with each hero ensures that fresh explorations and hours of renewed enjoyment are a single click away. Like watching your favorite heroes, Overwatch feels inspired and instills a genuine sense of fascination all w/o the need for a cutscene. It's polished panache and scores of fun will leave a legacy known for endless nights of entertainment.… Expand"
15,MrTacoBob,"Aug 30, 2017",10,When you see the game you may think it's a basic imaginary shooter game but trust me it's more. The characters have their unique powers and the gameplay never gets old. I don't even really like shooter games but Overwatch I like.
16,yomisimie,"Aug 27, 2017",0,"Nope, just nope. MOBA with guns. Just like a MOBA, totally unbalanced. Have a tank with 600 HP? Die in 3 seconds because... i don't know, i really don't know. Played half a match? Have some lag. For these graphics i expected a lot more performance, totally dissapointed. Go back to Warcraft Blizzard... Also the ""journalists"" rating is waaay more than it deserves, I mean 100??"
17,mars2004,"Aug 25, 2017",10,"How the user score is 6.8?
Well, don't mind it, probably some people with problems..
This game is the best fps games.
everything in it is just perfect.. just buy it, a complete masterpiece"
18,dlc101,"Aug 22, 2017",0,"To be honest initially this game WAS fun to play.
However that is no longer true.
The problems, well the game is limited, essentially there is very little variance between the game modes at all.  Although they are initially fun, they pretty much play the same.  Maps are limited, very limited.  Ok you need a strangle point but after 10 times it gets a little repetitive.  As for the actualTo be honest initially this game WAS fun to play.
However that is no longer true.
The problems, well the game is limited, essentially there is very little variance between the game modes at all.  Although they are initially fun, they pretty much play the same.  Maps are limited, very limited.  Ok you need a strangle point but after 10 times it gets a little repetitive.  As for the actual gameplay, not much skill required, it's pretty much like moving from snooker to pool. Very difficult to miss unless you are trying to miss.  Also it's pretty annoying suddenly dying at 100% health for no particular reason.
Next is the social element, to be honest most players that I am on the same team with tends to be less competent then the computer at the easiest setting.  Additionally I tend to report at least one player every time I play, players refuse to actually realise what the game is about i.e. teamplay instead follow their own agenda and let the teammates die horribly.  Also those players who cannot play at all and blame other people on their team.
To be honest the game has potential like TF2 in the early days before it became free to play and became as appealing as a crack whore with crabs.
The main difference between this and TF2 is that TF2 has more variety, but unfortunately this game just cannot manage the competitive element.  As well as the classes being completely unbalanced and team members not wanting to participate as a team.

To be honest I am waiting for Unreal Tournament 4, at least the bots would be a challenge!… Expand"
19,zimmer600,"Aug 19, 2017",4,"Giant compilation of stolen other people's ideas, in general nothing new, as in all games from BLIZZARD, the game has already found its inadequate fans who compare most of the shooters with this piece of ****"
20,Slytherin,"Aug 18, 2017",5,"Overwatch? More like Overrated. The game was good for about a month but after that, the game became extremely tedious and repetitive. They also barely ever add new characters to this game. Why does this game get a free pass when other games that lack in content get criticized to oblivion."
21,NintenZak,"Aug 17, 2017",10,"(FR) Overwatch est un des meilleurs jeux TeamPlay que j'ai jouer avec Splatoon ! Ci vous chercher un FPS ou il ne vous suffit pas juste de faire le plus de kill et ou il y a plusieurs GamePlay, Overwatch est pour vous !"
22,SFimcmhiocT326,"Aug 13, 2017",0,"Why do everyone love this game so much?? Am I the only one who ****ING hates it? That game is just a sack of ****, It's so much loved, this pile this sh!thole is just another simple shooter. What's so special? I played it 5 hours and I kept trying to like it but I failed. It's plain garbage.
CoD atleast had co-op mode. And weapon costumization. Battlefield on the other hand had vehicles,Why do everyone love this game so much?? Am I the only one who ****ING hates it? That game is just a sack of ****, It's so much loved, this pile this sh!thole is just another simple shooter. What's so special? I played it 5 hours and I kept trying to like it but I failed. It's plain garbage.
CoD atleast had co-op mode. And weapon costumization. Battlefield on the other hand had vehicles, and very huge maps.
F… Expand"
23,Xelluse,"Aug 12, 2017",0,"Nope... Not worse, not even F2P level quality for 40 Euros, some kind of mix of Global Agenda, Team Fortress and Archeblade with SMITE arcade modes, but no one play that modes here, even main mode in a quiet hour takes 15+ minutes to find one game... Also very repetitive, quite linear in tactics, maps and characters are predictable, OBT bugs are still alive, balance is primitive, contentNope... Not worse, not even F2P level quality for 40 Euros, some kind of mix of Global Agenda, Team Fortress and Archeblade with SMITE arcade modes, but no one play that modes here, even main mode in a quiet hour takes 15+ minutes to find one game... Also very repetitive, quite linear in tactics, maps and characters are predictable, OBT bugs are still alive, balance is primitive, content updates once in 4-6 months, graphics is very eye heavy and epileptic. $9 is maximum that this game deserves, not really bad, but on practice and for that price is just one more Overpromoted and Overpriced trash.… Expand"
24,aoejunkie,"Aug 11, 2017",3,"Extremely over-rated game. Lacking content for the high price, still quite unbalanced over a year into being live. It is unfortunate blizzards content is steadily declining year on year."
25,fukoverwatch,"Aug  6, 2017",4,"I have owned the game since it came out, and it has become utter crap. I see hackers in more than 10% of games, utterly destroying the game. It wasnt good enough to start to be worth playing with this many hackers. GG"
26,Sephet,"Aug  3, 2017",4,"An overpriced Team Fortress 2 gone wrong. Overwatch is an extremely casual game that fails at being casual. Remember those awesome World of Warcraft fights where you would spend several minutes dealing damage to an enemy who's behind magical barriers that negate incoming damage and under constant healing from his ally to the point where he cannot die, while your team does exactly the sameAn overpriced Team Fortress 2 gone wrong. Overwatch is an extremely casual game that fails at being casual. Remember those awesome World of Warcraft fights where you would spend several minutes dealing damage to an enemy who's behind magical barriers that negate incoming damage and under constant healing from his ally to the point where he cannot die, while your team does exactly the same thing and everything feels boring but you keep going because you have to, until one team runs out of mana and the fight is finally over? Overwatch is basically that, but switch the ""running out of mana"" part for ultimate abilities that take zero skill to use effectively and may turn the tide of a match. It may be fun for a while but the gameplay is broken and simply doesn't have what it takes to build a decent competitive scene. And then there's the community, which is more toxic than that of an actual MOBA.… Expand"
27,ClappyCamper,"Aug  1, 2017",1,"Budget clown game for babies. Characters with random abilities thrown into generic environments often times favoring one side over the other. Blizzard's servers run at a low tickrate causing frequent ""behind a wall"" kills and certain abilities getting ignored altogether. Your individual skill has very little impact on the outcome of a game; overwatch is a game of skill as much as poker isBudget clown game for babies. Characters with random abilities thrown into generic environments often times favoring one side over the other. Blizzard's servers run at a low tickrate causing frequent ""behind a wall"" kills and certain abilities getting ignored altogether. Your individual skill has very little impact on the outcome of a game; overwatch is a game of skill as much as poker is which is to say RNG is your only real friend. The game is frustrating to play and, at best, boring.… Expand"
28,Jigbet,"Aug  1, 2017",2,"TF2 amateur modders: ""Hey we made all these custom game modes like VS Saxton Hale, Prop Hunt, Zombie Fortress, Randomizer, and more, and they're really unique and fun!""
Blizzard professional developers: ""Um, maybe someday we'll figure out how to reduce the character select countdown in Mystery Heroes? It's like, coded into the game or something? Is that the right word? Coded?""TF2 amateur modders: ""Hey we made all these custom game modes like VS Saxton Hale, Prop Hunt, Zombie Fortress, Randomizer, and more, and they're really unique and fun!""
Blizzard professional developers: ""Um, maybe someday we'll figure out how to reduce the character select countdown in Mystery Heroes? It's like, coded into the game or something? Is that the right word? Coded?""

Comparisons between games aside, under Overwatch's shiny veneer is a shallow, repetitive, poorly designed mess. Blizzard should just switch to making movies these days because they've obviously forgotten how to make a good game.… Expand"
29,BrankoBama,"Jul 31, 2017",0,"The Overwatch team sucks at fixing clear issues with the game, the community is toxic, the competitive system is bad, and the maps are awful. The only good things I see are the events, and some of the game modes. Overall it is not a fun game, and i do not recommend you waste your money."
30,bigblaccbepis,"Jul 28, 2017",0,"The overwhelming thiccness of tracer's booty is just so exasperating that makes my bepis explode with b. The overwhelming thiccness of tracer's booty is just so exasperating that makes my bepis explode with b.The overwhelming thiccness of tracer's booty is just so exasperating that makes my bepis explode with b. The overwhelming thiccness of tracer's booty is just so exasperating thatThe overwhelming thiccness of tracer's booty is just so exasperating that makes my bepis explode with b. The overwhelming thiccness of tracer's booty is just so exasperating that makes my bepis explode with b.The overwhelming thiccness of tracer's booty is just so exasperating that makes my bepis explode with b. The overwhelming thiccness of tracer's booty is just so exasperating that makes my bepis explode with b. It reminds me of Sir Patrick Stewart's depiction of black slavery in the Emoji Movie, 10/10, good job big boys.… Expand"
31,LolDoofus12,"Jul 27, 2017",9,"Post-Launch support: 7.5/10 - Major updates every month since launch. Sometimes other problems take a long time to be fixed, especially problems with the ranked game-mode.

Lack of greed/anti-consumerism: 9.5/10: I think the free monthly DLC justifies the hefty price tag. The developers have given gifts to players, that would normally cost 1-5$.  When Blizzard accidentally made it tooPost-Launch support: 7.5/10 - Major updates every month since launch. Sometimes other problems take a long time to be fixed, especially problems with the ranked game-mode.

Lack of greed/anti-consumerism: 9.5/10: I think the free monthly DLC justifies the hefty price tag. The developers have given gifts to players, that would normally cost 1-5$.  When Blizzard accidentally made it too hard to get the limited-edition cosmetics during the anniversary event, the gave the players a double XP weekend to make up for it. The only reason that i'm not giving full marks here, is that there are micro-transactions in the game.

Public relations/Taking community suggestions: 7.5/10: Blizzard is quick to patch bugs, but other flaws in the game can take months to iron out. The lead game director is active on the forums, and frequently hints at new updates, or replies to complaints/suggestions.

Design/Long term enjoyment: 10/10: I absolutely love the design of this game. It has always stayed fresh for me after playing for 30 minutes to 3 hours nearly every day since launch. The diverse roster of characters, all with unique abilities and lots of cosmetics keeps me having fun, after multiple hours of playing. One players begin to tire out, a new major update comes and refreshes a game. If you are looking for a game to invest a lot of time into, this is the game. It manages to take the fun mechanics of a FPS game, but not be repetitive, unlike Call of Duty, or Counter-Strike.

Stability: 7/10: The servers don't crash very often, but it takes a long time to download updates right after they are released, as the servers are overwhelmed. Multiple times I have had to wait in a queue to join the main servers, which is completely unacceptable in a game that was nearly one year old (At the time), especially if the game costs 40$. There has only been one major bug that required disabling a character for a short amount of time, but otherwise the game it's self has been fairly stable.

Dealing with cheaters: 9/10: Not once have I had to deal with cheaters, but there have been some reports of cheaters at very high levels.… Expand"
32,EnerTomasino,"Jul 26, 2017",10,"When TF2 is too old and everyone is bored to collect hats and other f2p crap, there is Overwatch introducing fresh gameplay and setting. Every TF2 fan must realize that OW is good and you need to try it. This game costs a lot? But you get quality product with that. Community is quite good and fun. Even considering the fact that some people say that it became too toxic. Toxicity is inWhen TF2 is too old and everyone is bored to collect hats and other f2p crap, there is Overwatch introducing fresh gameplay and setting. Every TF2 fan must realize that OW is good and you need to try it. This game costs a lot? But you get quality product with that. Community is quite good and fun. Even considering the fact that some people say that it became too toxic. Toxicity is in DOTA2, CSGO, PUBG and other popular this days games. OW community is much better than this trash communities listed above. Come on, buy it and try it, you wont be disappointed.… Expand"
33,dunnyone,"Jul 24, 2017",10,"I spent $40 on it 6 months ago.

Have played it non stop.

Cons: some very salty, toxic players

Pros: Extremely addictive, smooth gameplay, very strategic and tons of easy fun.

Just don't play competitive mode unless you want your blood pressure to rise."
34,Jribs,"Jul 20, 2017",10,"When the game first came out, there was barely anything to hold one's attention. Now, comp mode, new characters, maps, events. This game has been drastically overhauled. It is now the most quality online fps on the market. The balancing has seen significant improvements. Easy 10."
35,Zenren,"Jul 16, 2017",0,"This game is designed to make you buy a second copy. There is a hidden MMR in competition that prevents you from achieving SR beyond a certain level. Essentially the matches are rigged so you can't win enough matches to really progress, so most players end up buying a second account in order to achieve their ""real SR"", however, more often than not they can't because, after all, the game isThis game is designed to make you buy a second copy. There is a hidden MMR in competition that prevents you from achieving SR beyond a certain level. Essentially the matches are rigged so you can't win enough matches to really progress, so most players end up buying a second account in order to achieve their ""real SR"", however, more often than not they can't because, after all, the game is rigged. If you end up buying this game, expect to be disappointed. Expect to have deep losing streaks, followed by shallow win streaks. Essentially you are not as bad as you think and the game capitalizes on that idea by placing you with crappy players and, as Blizzard openly admitted, starting you at an SR 200-300 below your actual SR to give you a false sense of achievement. My suggestion play Paladins, it's free and similar enough that you wont have to pay for the abuse.… Expand"
36,chris12312,"Jul 13, 2017",0,"The only reason this game got as much praise as it did is because it's made by Blizzard and because there's lore. Gameplay wise, matchmaking is bad, much of the community is toxic, there's an extreme lack of content unless you consider skins and emotes as ""content,"" and the gameplay and mechanics are lacklustre and mediocre at best.  If you want a team based shooter, get tf2 consideringThe only reason this game got as much praise as it did is because it's made by Blizzard and because there's lore. Gameplay wise, matchmaking is bad, much of the community is toxic, there's an extreme lack of content unless you consider skins and emotes as ""content,"" and the gameplay and mechanics are lacklustre and mediocre at best.  If you want a team based shooter, get tf2 considering it's free and not a rip off. I've played much of this game on both PC and Xbox but it never really feels fun to play. This game gets me more mad at all the BS and dumb moments than excited to play. Just try paladins or tf2 instead.… Expand"
37,PerformedTiger,"Jul  6, 2017",4,"Cons:
it has less content than i expected
It's underwhelming for the price tag
It actually ripped-off a lot of Team fortress 2 (I'm looking at you torbjorn)
Pro's:
It's pretty fun to play
Balanced game play

ps: sorry if my english is bad"
