,names,dates,scores,reviews
16,cgmia,"May 22, 2019",0,"For those considering to buy the game, DON'T. It's fck!ng TOXIC and the developers aren't doing SH!T about it but instead introduced an endorsement system which masks the issue at hand. Not only is it masking the issue, imo it's encouraging toxic players to continue their behaviour because they are misled to think that they're not. Report system doesn't do **** most of the time eitherFor those considering to buy the game, DON'T. It's fck!ng TOXIC and the developers aren't doing SH!T about it but instead introduced an endorsement system which masks the issue at hand. Not only is it masking the issue, imo it's encouraging toxic players to continue their behaviour because they are misled to think that they're not. Report system doesn't do **** most of the time either because you just queue up with the same toxic players that really ruin your day. I am by no means a serious player either, just casual wanting to have fun BUT this game has reached an all time low where I login, play 1 game and log out immediately. Nothing fresh, no fun to offer. Heck I'd even play chess or mindsweep over this garbage.

Oh look this guy's a level 3 endorsement he must be so nice"" said no one ever. Only thing going for this game is the lore in my opinion and even so it's bl00dy slow. Would totally sell my account if it weren't tied to my other blizzard games. Been a huge blizzard fan but this ... is just DISAPPOINTING.

If you don't believe me just look at all the other reviews. I'm writing this simply because I feel CHEATED by the trust I have for blizzard and hope that no one goes through this. Sincerely hoping blizzard sees this especially its on an external website where they do not have control over unlike their forums. I've given them the benefit of the doubt, messaged them, dropped them a ticket but the responses I've received is just nothing short of pure disappointment.… Expand"
17,UniDis,"May 20, 2019",5,"I used to play this game quite a lot, but after a while I started to stop. I didn’t have things to do, the game just got boring. Sure there are different modes and other characters you can play that you’re not used too but I just didn’t want too. I couldn’t find away to be entertained as the game became less interesting, updates got worse, and the game progressively got more unbalanced.I used to play this game quite a lot, but after a while I started to stop. I didn’t have things to do, the game just got boring. Sure there are different modes and other characters you can play that you’re not used too but I just didn’t want too. I couldn’t find away to be entertained as the game became less interesting, updates got worse, and the game progressively got more unbalanced. Overwatch now lies untouched after months in my laptop.… Expand"
18,Grimnebulin,"May 19, 2019",0,"The main thing you need to know about Overwatch is that it's not a game, it's a coin toss. 50% enforced winrate is applied at all levels of play across all game modes. It's blatant because the collective level or skill rating on one team will always severely out class the other team, even though switching just 2 or 3 players could have easily balanced things out. You'll win a few matchesThe main thing you need to know about Overwatch is that it's not a game, it's a coin toss. 50% enforced winrate is applied at all levels of play across all game modes. It's blatant because the collective level or skill rating on one team will always severely out class the other team, even though switching just 2 or 3 players could have easily balanced things out. You'll win a few matches straight, then lose a few matches straight, with every game being a steamroll.

To top things off, at this point there's at least one obvious aimbot in almost every game these days. You get to see their kill cam and it's the telltale twitchy, inhuman locked-on mouse movements, tracking through walls, etc., but reporting does nothing. Blizzard just does not care at this point. If anything, the hackers have probably been incorporated into the  50% winrate algorithm.… Expand"
19,Grybb9,"May  5, 2019",0,"I believe people praise this game way too much. It's nothing special. Overwatch borrows elements from probably the most toxic game genre - mobas. I have over 500 hours on this game, it was fun at first, but   it gets very repetitive and frustrating later. At this point I can't even play quick play without getting tilted. Also, recently the game feels forgotten: the meta stays stale, itI believe people praise this game way too much. It's nothing special. Overwatch borrows elements from probably the most toxic game genre - mobas. I have over 500 hours on this game, it was fun at first, but   it gets very repetitive and frustrating later. At this point I can't even play quick play without getting tilted. Also, recently the game feels forgotten: the meta stays stale, it takes months for balance patches to roll out, and event are lacking in content, they only add skins. In addition Blizzard keeps pouring money into Overwatch league and feels like they have forgotten about the average player, because the game is only balanced for the pros.… Expand"
20,FUUUUCCCCCC,"May  3, 2019",0,"**** unbalanced, **** matchmaking, lazy recycle event, eat your **** owl just die"
21,Alphaaa,"Apr 27, 2019",7,"This game is not as bad as some people say it is. I had a great first impression and I enjoyed my Quick Play and some Arcade matches. Just don't play Competitive if you're a casual player. I may have been upset with the game at some point, but I still have fun in my matches. The problem is that the game is still plagued with cheaters/throwers, and the automated ban system really should be removed."
22,eviternity,"Apr 27, 2019",5,"I've had this game for over a year now and I have really mixed feelings about it, but it's not entirely about the mechanics of it. Sure, there are annoying things that stand out when you play, but it's the community and the way the customers are treated here that really bugs me.
The community gets to the point where the only word I can think of is /disgusting/. Matches are lost as soon asI've had this game for over a year now and I have really mixed feelings about it, but it's not entirely about the mechanics of it. Sure, there are annoying things that stand out when you play, but it's the community and the way the customers are treated here that really bugs me.
The community gets to the point where the only word I can think of is /disgusting/. Matches are lost as soon as you queue in because of trolls. Constant sexual harassment over voice chat from /adults/. And this is where customer service comes in. I've been banned twice. The first time, sure, I went off on someone who had been directing ugly comments at me. I'll take being silenced for a week. But please explain how I got banned again, 2 weeks after? For no reason?
Bonus: They won't even tell you why you were banned. Thanks, Blizzard. Wouldn't recommend.
Giving a 5 only because the lore is great and I truly enjoy the game when it's not toxic.… Expand"
23,Upeter,"Apr 19, 2019",0,Worst game of my life. A clear example of how not to make online shooters. I want my money back
24,Orioldash2,"Apr  8, 2019",10,This game is better than what the users say that they put a 0. This is the best shooter game.
25,Qukie,"Apr  8, 2019",5,"The graphics and the gameplay feeling is really good! The maps are incredibly well made and also creativity put into hero design is quite amazing. I really enjoyed thoise aspects. Though, for me the game felt inbalanced. Many heros were just too strong, when played with some skill. It also anyoed me that the QuickGame mode had some hidden ranking mechanism, which made every round feelThe graphics and the gameplay feeling is really good! The maps are incredibly well made and also creativity put into hero design is quite amazing. I really enjoyed thoise aspects. Though, for me the game felt inbalanced. Many heros were just too strong, when played with some skill. It also anyoed me that the QuickGame mode had some hidden ranking mechanism, which made every round feel super stressfull. This made me not enjoy the game at all as your always forced to play at your limits.… Expand"
26,megumin_OwO,"Mar 31, 2019",8,yesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyesyes
27,Ammonium,"Mar 31, 2019",0,Played the Game since the Beta in the last 1 and a half year it got so Bad Blizzard is only concentrating on the Overwatch League and messed their character balancing totally up. More and more Players are leaving because of it also i don't know who is responsible for their Characters but he Needs to be fired immediatly no sane Person gets the idea to create a Tanking healer with DPS or aPlayed the Game since the Beta in the last 1 and a half year it got so Bad Blizzard is only concentrating on the Overwatch League and messed their character balancing totally up. More and more Players are leaving because of it also i don't know who is responsible for their Characters but he Needs to be fired immediatly no sane Person gets the idea to create a Tanking healer with DPS or a DPS Healer with immortality that's just stupid.… Expand
28,Noki_Bluki,"Mar 29, 2019",6,"This review contains spoilers, click expand to view.
        
Эта игра ужасна во всём, в 2017 было всё хорошо, идеальный баланс но нет, Blizzard решили уйти в дерьмо, ужасный поиск игроков, имбовые герои Бригитта и Батист против них играть невозможно, игра набита толерантностью, ужасные карты, токсичные игроки, игра скатилась игре 2/10. Спасибо  Blizzard, Вы убили игру… Expand"
29,Junder,"Mar 24, 2019",0,"This used to be my favorite game. However alle the OP new heroes, the unbalanced reworks, the nerfs, the completely busted matchmaking, and the community slowly moving towards playing for medals and not caring about winning, has absolutely destroyed this game for me.
I have spent a fortune on lootboxes, I have spent several fortunes on merch, convering my living room to a shrone to DvaThis used to be my favorite game. However alle the OP new heroes, the unbalanced reworks, the nerfs, the completely busted matchmaking, and the community slowly moving towards playing for medals and not caring about winning, has absolutely destroyed this game for me.
I have spent a fortune on lootboxes, I have spent several fortunes on merch, convering my living room to a shrone to Dva and Mei, but right now, the game is unplayable. Whenever I jump in, if I go quick play, people will troll pick and tell me ""relax just qp"", but the same happens in ranked, only much worse. I have been in a constant state of denial, but I have finally concluded how much ass this game is.… Expand"
30,MerleXs,"Mar 23, 2019",4,Эта игра портит всё впечатление из-за своего токсичного и отбитого комьюнити.
31,Noah-,"Mar 21, 2019",9,"One of the best online shooters. While I don't really like team games where I have to rely very much on the team, I really liked this game and it's definitely worth the money. For donations, you can only visually change the character, and this does not affect the balance, especially since the boxes are very easy to get. Well, the main disadvantage is the community, in principle, as in anyOne of the best online shooters. While I don't really like team games where I have to rely very much on the team, I really liked this game and it's definitely worth the money. For donations, you can only visually change the character, and this does not affect the balance, especially since the boxes are very easy to get. Well, the main disadvantage is the community, in principle, as in any other team game, it is quite toxic.… Expand"
32,evdenn,"Mar 16, 2019",0,5 даунов не жмущих кнопки из 6 в твоей команде в каждой игре. нервов не стоит.
33,Yabs,"Mar  9, 2019",7,"Blizzard has continually, albeit slowly, adding new content in the form of maps and heroes.  Fun action competitive multiplayer game. The matchmaking system can be frustrating at times.. I keep getting placed into late matches on the losing end.

Overwatch has a great diversity of character /'Hero's' with special powers or an 'Ultimate' power. Each hero feels vastly unique from another.Blizzard has continually, albeit slowly, adding new content in the form of maps and heroes.  Fun action competitive multiplayer game. The matchmaking system can be frustrating at times.. I keep getting placed into late matches on the losing end.

Overwatch has a great diversity of character /'Hero's' with special powers or an 'Ultimate' power. Each hero feels vastly unique from another. I've played a total of about 40 hours in the past two weeks (total in game time - not in lobby or waiting to play). The game is superbly balanced and runs smoothly on older systems GTX 740 with core 2 duo (at least 30 fps on med low settings).

The color and contrast, and texturing of the game is far more appeasing to me than that of TF2 or Battleborn (too much color, and little shading). The maps are individually unique, beautiful and require different team strategies and hero makeup to overcome ones opponents.

I'm having a blast playing Overwatch...That said, I would not recommend buying the game at the current price of $40. See below for reasons why.

-Currently the community is irritating to play with, only 1/10 players in pick up groups use a mic.

-As a multiplayer only game, it is disappointing that there are no options to filter games. For example, I'd like to filter out preformed groups when I'm playing with a random PUG group. Also, the matchmaking for this game is horrendous. I've been placed into a game that is within 1-2 min. of the end of the match and loosing several times in a row. Further on this point, the devs have stated that match making takes into account several factors...including player performance to match. It now seems like I am stuck with players who really do not play at all as a team (no mic, no communication) and as a result my wins : loses is gradually decreasing.

-We NEED more maps. 14 maps and only 3 types of game modes (the game states 4, however, two of which are really the same thing escort vs the hybrid).

-There is little sense of progression. Nobody gives a s**T about sprays.

-The HIT boxes are larger than they appear, it creates a system whereby players with poor aim get many B.S. kills, evident by the kill cam afterwards and the occasional frag when you are clearly safely on the other side of a wall (attributable to the hitbox).

-You can shoot through your allies? WTH? I can understand no TKs, however this creates a scenario where Hanzo and Widowmaker get a bunch of B.S. eliminations without having to really place their cross hairs on an opponent..

Overall I very much like the game. Blizzard just needs to get more maps out, and create a filter system and then I would gladly bump my rating up to 8-9 which is a recommend from me.… Expand"
34,Everest365,"Mar  7, 2019",10,"I see a lot of people complaining how this is a rip of team fortress 2 and how toxic the community is, i will agree to some extent, but i've got 500 hours of enjoyment from 40$, and i find that hard to beat.

+ THE best gameplay i've ever seen
+ Variety, diffrent modes and 30+ heroes with diffrent abilitets
+ Good maps

- Competetive can be a bit of a coin flip
- Not enough uptatesI see a lot of people complaining how this is a rip of team fortress 2 and how toxic the community is, i will agree to some extent, but i've got 500 hours of enjoyment from 40$, and i find that hard to beat.

+ THE best gameplay i've ever seen
+ Variety, diffrent modes and 30+ heroes with diffrent abilitets
+ Good maps

- Competetive can be a bit of a coin flip
- Not enough uptates in 2018 and 2019 sadly… Expand"
35,aeneas1225,"Mar  4, 2019",1,"This game used to be great but got overrun by a horde of whiney little snowflake kids. Chat is unbearable, banal and outright whiney. The magic, like in all Blizzard games, is gone! Time to move on."
36,MaksoEr,"Mar  2, 2019",10,"Динамичный и красочный шутер. Множество разнообразных режимов и постоянная поддержка от разработчиков. Ежегодно добавление нового контента (карты, герои, скины). Не разу не пожалел о покупке и  рекомендую друзьям."
37,Mauron,"Feb 23, 2019",8,"Overwatch fue unos de los juegos mas innovadores que salio al mercado, cuando salio, muchos pensaron que seria una mala copia de team fortres 2, pero la verdad es que a toda la comunidad gamer le sorprendio lo bueno que es el juego, el juego tiene un nivel de detalle, el diseño de personajes, es unico e inigualable, los jugadores en mi experiencia no son nada toxicos, a lo mucho en talesOverwatch fue unos de los juegos mas innovadores que salio al mercado, cuando salio, muchos pensaron que seria una mala copia de team fortres 2, pero la verdad es que a toda la comunidad gamer le sorprendio lo bueno que es el juego, el juego tiene un nivel de detalle, el diseño de personajes, es unico e inigualable, los jugadores en mi experiencia no son nada toxicos, a lo mucho en tales partes hay toxicidad, pero yo en mi caso, no he detectado usuarios toxicos, ahora viene lo malo, el juego en si es bueo, pero tiene que nerfear cosas cada mes, lo cual es algo malo porque le quita lo competitivo, ya sea ppr tal o cual poder, lo cual, yo no veo mal, porque pues si estan actualizando el juego constantemente para quitar parches y otras cosas, pues ahi se nota el interes de mejor el juego en los creadores, y creo que hasta aqui termina mi critica, es un juego excelente, con graficas excelentes, con mecanicas excelentes, y personajes excelentes, sin nada mas que añadir, gracias… Expand"
38,GrindcorePig,"Feb 22, 2019",0,"Короче мусор. Играю со второго сезона, потраченного времени не жаль, так как за все это время наиграл всего 300 часов. И вот почему:
- Техническая сторона. Слабые сервера близзард, других нет; порченная оптимизация и почти полное отсутствие своевременных фиксов сделали ов банально неприятным для игры. Постоянные ноуреги, фантомный урон, кривое отображение попаданий, пропадающие звукиКороче мусор. Играю со второго сезона, потраченного времени не жаль, так как за все это время наиграл всего 300 часов. И вот почему:
- Техническая сторона. Слабые сервера близзард, других нет; порченная оптимизация и почти полное отсутствие своевременных фиксов сделали ов банально неприятным для игры. Постоянные ноуреги, фантомный урон, кривое отображение попаданий, пропадающие звуки ульт: все при этой игре.
- Кривой матчмейкер. Джефф Каплан подтвердил существование скрытого ммр, по которому подбирает в ранкеде. Подбирает так себе: постоянные лузстрики чередуются винстриками, в итоге прыгаешь на 2-3 лиги порой из 7 возможных. Невероятно глупо и фрустрирующе.
- Идиотский дизайн. Все красиво, но при более тщательном рассмотрении понимаешь, что на тщательно проработанных картах ты постоянно застреваешь в каком-то невпопад расположенном мусоре, а на особо чувствительных героях нифига не видишь из-за спецэффектов и нескрываемых маркеров.
- Порочная идея командности с рандомами. Как вы себе это вообще представляете, да еще и на совершенно разных героях?
- Почти нулевая поддержка для русскоязычного населения. Полгода пытался достучаться до техподдержки по поводу резко появившихся просадок фпс, в итоге купил новый комп быстрее. За год мне никто не помог и даже не ответил. Ххтьфу, позорные клоуны.
- Коммьюнити. Уже отфильтровано, норм пацаны ливнули, остались только отчаявшиеся, как я, и больные на голову. Вторых гораздо больше кста. Игра сжигает до шкварок и сводит с ума даже самых стрессоустойчивых чуваков, единственный выход - полностью забить на то, что ты делаешь, и утратить счет времени своей жизни. Но это не нормально, это лечить надо.
- Баны. Просто по приколу, по накопительной системе за репорты, БЕЗАПЕЛЛЯЦИОННО, в том числе на форуме. Годно? Ну, вообще нет.
- 0 контента. 29 героев, ни пиков, ни банов, нифига нет. Кастомки лишь, которые обесценены, на кой черт надо? Скинчики, ивенты, все уже было.

Ну, и в итоге хотите ли вы за это платить? За игру с токсиками, которая сожжет ваши нервные клетки, ничего не предложив взамен, и в которой вас забанят при первой же попытке хоть что-то донести до скота, играющего в это, словами? Конечно нет.
Играйте в паладинс, ов хуже, меньше и дороже. Стыд, мать твою.… Expand"
39,Garbageman111,"Feb 18, 2019",4,Absolute unbalanced garbage that rewards low skill ceiling trolls. Don't play this if you want to be rewarded for skilful play
40,Evolve123,"Feb 17, 2019",3,"Mechanically game is fun, but Blizzard had a long story of mishandling the PVP and cybersport aspects of their games and completely ignoring the playerbase and ALWAYS act like it's the community who isn't right and not them. In the end we will see them go down and forgotten, good job."
41,Pkarlson74,"Feb  6, 2019",9,Overwatch is probably not the best in any genre but it is probably the most polished multiplayer FPS on the market. It took awhile for me to get into it but now I am hooked on it and can never get enough. Most people are on voice and its pretty nice crowd as far as I know - Blizzrd's report system works ok I guess. I recommend this!
42,Von-Drako,"Feb  5, 2019",0,Boring and no skill needed just luck. Rng like Blizzard. There are lot of better FPS.
43,Galaxithea,"Feb  2, 2019",8,"It's clear most of the bad reviews here are just from jealous TF2 fanboys who probably haven't even played the game. Overwatch is an excellent game that'll keep you coming back over and over. Of course, it's not without its problems - but it's nothing Blizzard won't eventually fix."
44,Tilt1k,"Jan 30, 2019",3,"BORING thats how you describe Overwatch.

A boring mix of Team fortress 2 and League of legends.

In theory it could be a good game i like the idea, but when i tried to play it in-game its absolute crap. No enjoyment from kill in FPS game= rubbish for me. Yeah maybe i felt good after some headshots but it was like 5-10 % and thats not enough for me.

There are some cool designatedBORING thats how you describe Overwatch.

A boring mix of Team fortress 2 and League of legends.

In theory it could be a good game i like the idea, but when i tried to play it in-game its absolute crap. No enjoyment from kill in FPS game= rubbish for me. Yeah maybe i felt good after some headshots but it was like 5-10 % and thats not enough for me.

There are some cool designated characters thats what Blizzard can always do and even some backstory to it which i like. But the gameplay is just a pain for me... sorry.… Expand"
45,Sunykamey,"Jan 20, 2019",5,"Game is ok, nothing ground breaking but polished. Yet even after almost 3 years the matchmaking is still horrible, the teams unbalanced, no real team play in a team based game and no efforts of the developers to change the core issues. It's basically the same game as it was at the beginning with the same issues which speaks volumes."
46,masterchief247,"Jan 19, 2019",3,"Bought this game at full price 2 years ago.  Played hundreds of hours.  Last week, I not only uninstalled the game, but also called Blizzard to have them completely close my account never to be played again.  That is how frustrating the game has become.  Unbalanced gameplay, toxic players in game degrading you, Blizzard hates its own players and ruins the game with awful nerfs and buffs,Bought this game at full price 2 years ago.  Played hundreds of hours.  Last week, I not only uninstalled the game, but also called Blizzard to have them completely close my account never to be played again.  That is how frustrating the game has become.  Unbalanced gameplay, toxic players in game degrading you, Blizzard hates its own players and ruins the game with awful nerfs and buffs, smurfs in lower rank making most matches unfair, etc.  If I could rate this game on its graphics and maps, I'd give it a 10.  Although, what good are those if the core of the game, the gameplay, is enough to make you want to slit your throat.  I've moved on to the game Paladins, which is a free to play game, and frankly, I wish I'd started with it 2 years ago instead of Overwatch.  It is so much more rewarding, fun, and balanced than Overwatch ever has been.  It is rumored that Overwatch is also going free to play to compete with Paladins in 2019.  I'd wait for that before wasting your money like I did for an awful maddening experience.… Expand"
47,Ragar,"Jan 16, 2019",0,"No single player mode,terrible heroes balance.Extremely unpleasant game mechanics such us healing,barriers,armor
and crowd control abilities.As a result heroes balance are broken : the usefulness of some tends to zero while others are ""must- pick"" to win.Next is lack of content. It has been 3 years
and game still have a set of identical frequencies of repeating maps, the monotony of gameNo single player mode,terrible heroes balance.Extremely unpleasant game mechanics such us healing,barriers,armor
and crowd control abilities.As a result heroes balance are broken : the usefulness of some tends to zero while others are ""must- pick"" to win.Next is lack of content. It has been 3 years
and game still have a set of identical frequencies of repeating maps, the monotony of game modes, the lack of replayabilit due to almost the same type of game situations.90% of what is  game have now was in betta. Bad matchmaking. Of the benefits- beautiful visual style. And that it.… Expand"
48,overwatchisbad1,"Jan 14, 2019",1,"This is the worst game ever created by mankind. Jeff Kaplan just sits on his **** keyboard and comes up with new ways to **** the community right in the **** while jerking his plankton sized penis to nude photos of brigitte. This game is the equivalent of chopping off your dick, but not being able to come to terms with the fact that it's cut off, so you parade the dick around with you likeThis is the worst game ever created by mankind. Jeff Kaplan just sits on his **** keyboard and comes up with new ways to **** the community right in the **** while jerking his plankton sized penis to nude photos of brigitte. This game is the equivalent of chopping off your dick, but not being able to come to terms with the fact that it's cut off, so you parade the dick around with you like it's still there, but you know deep down inside it's not what it used to be. Everyone points out the warning signs, telling you that your dick is not there, but you insist that it is there, as you've had it for so long that you can't handle not having it there. **** Blizzard.… Expand"
49,jjames806,"Jan 12, 2019",9,"I'm writing this review 2.5 years after originally purchasing the game, but I've got 1000+ hours of gameplay and it is still consistently one of my favorite games to date. All the complaints about lack of balance and broken characters are the inevitable realities of an online multiplayer competitive game with a large cast and various abilities--you'll find the same complaints on any game.I'm writing this review 2.5 years after originally purchasing the game, but I've got 1000+ hours of gameplay and it is still consistently one of my favorite games to date. All the complaints about lack of balance and broken characters are the inevitable realities of an online multiplayer competitive game with a large cast and various abilities--you'll find the same complaints on any game. Blizzard is still adding new heroes and constantly reworking the existing ones to shift the balance and meta to keep things engaging, so while it is at its core the same game it was 2.5 years ago, I find myself never really getting bored, especially if you play with friends. I also haven't found another AAA competitive multiplayer title with as much amazing diversity and inclusivity--if you aren't one of those people who whines about ""too many women"" and ""how dare they include gays"" it is a refreshing breath of air to not see the same grizzled white man or sexy woman in bosom-busting ""armor"" that plagues so many other mainstream titles. The issue of toxicity is also, in my opinion, quite laughable; have you seen the LOL or DOTA communities? What playing a game of COD or Battlefield can be like? Blizzard actually takes steps to address negative sportsmanship/toxicity in its games, and although it could be doing better I find it is way more enjoyable to play Overwatch than most other online multiplayer titles. Overall, it has its balance issues, it has its wacky lore issues, the community can be a drag sometimes, but I find so much charm and fun in playing the game that I don't see myself stopping anytime soon.… Expand"
50,PCpla,"Jan 12, 2019",8,"Its a very pretty, a good shooter with cool heroes, but sometimes I have rage, and thats the Problem!"
51,Tazelate,"Jan 10, 2019",9,Not a perfect game but a still a great game. the way that overwatch makes you hooked to the game from the start is amazing. dont go onto comp early tho unless u want to be triggered
