,names,dates,scores,reviews
10,TechMarine,"Jun  8, 2016",1,"Holy **** Where to even start with this hot, steaming pile of dog **** The hype train for this is SO BIG, to deliver so little. Why does this not have the same kind of abhorrent scoring that Battlefront earned when it failed to deliver any content? There's nothing here. Not even a decent MMR system to insure fair matches for the garbage quick matches. Move along, save your money, and don'tHoly **** Where to even start with this hot, steaming pile of dog **** The hype train for this is SO BIG, to deliver so little. Why does this not have the same kind of abhorrent scoring that Battlefront earned when it failed to deliver any content? There's nothing here. Not even a decent MMR system to insure fair matches for the garbage quick matches. Move along, save your money, and don't buy the hype.… Expand"
11,johnangel,"Jun  8, 2016",4,"Not enough content , overpriced and micro transactions plus a broke hit box drug this game to below average status.
I would not recommend this game to anyone looking for a competitive fps but if you look for a fun pvp game and you have a few hours to play every month and don't mind gambling with loot boxes overwatch is for you."
12,DukeR3,"Jun  8, 2016",9,"Far superior than Team Fortress 2. Full of characters you will love and hate. This is a good game, not for everybody. IT'S VERY FRIENDLY. (if you have kids, BUY IT, THEY WILL LOVE IT) Every match last for 7 to 13 minutes. Is fast action. It will get better over time, but the lauch day was amazing, the game run smooth, the unlock system is fair and equal. Love it. You can see a smile in myFar superior than Team Fortress 2. Full of characters you will love and hate. This is a good game, not for everybody. IT'S VERY FRIENDLY. (if you have kids, BUY IT, THEY WILL LOVE IT) Every match last for 7 to 13 minutes. Is fast action. It will get better over time, but the lauch day was amazing, the game run smooth, the unlock system is fair and equal. Love it. You can see a smile in my face everytime i play it, is very good.… Expand"
13,JCDchameleon,"Jun  8, 2016",6,"With constant comparisons by the community to the glory days of Team Fortress 2, Overwatch scratches an itch long since ignored by the AAA development scene over the last decade. Perhaps the filling of this void is what gives Overwatch it's real charm. Yet it's comparison to the rest of the genre is it's biggest fault: It doesn't provide the value I'm looking for.

40$ for two game modesWith constant comparisons by the community to the glory days of Team Fortress 2, Overwatch scratches an itch long since ignored by the AAA development scene over the last decade. Perhaps the filling of this void is what gives Overwatch it's real charm. Yet it's comparison to the rest of the genre is it's biggest fault: It doesn't provide the value I'm looking for.

40$ for two game modes and few enough maps I've learned the layouts within 3 days of my purchase doesn't exactly incite confidence in my wallet, especially with the number of unlockables (all purely cosmetic of course) stuck behind what is essentially a randomized paywall.

For me, the fun comes not from the gameplay itself, but because it's the first game in years to manage to bring all of my friends together in one place after the moba genre split it apart. Crediting it for that reunion would bolster the score far higher than the game deserves.

The characters are where the real focal point of the game and it's design lies, however the style of gameplay is what I would describe as mindless, and Blizzard's focus on trying to make sure everybody feels useful is horribly apparent throughout the game, going so far as to detract from any feeling of accomplishment I would get from actually performing well in game. Characters are constantly full of abilities that reward the player with eliminations solely for managing just to activate them while facing in the right direction. Eliminations are awarded regardless of damage dealt, with no differentiating in game between kills and assists. The showcased ""play of the game"" system will 90% of the time showcase a single ability use rather than showcasing a player that would actively demonstrate any real skill and game sense.

It's accessibility is what I think is going to keep me playing for a good while however, with games being short enough that I can hop in for a few whenever I have a spare half hour without any worries, and I think that's a truly valuable experience to have especially with friends. I can't knock the game for it's community but if you plan to get anything out of this beyond the initial launch period it will be imperative that you find yourself a core group in order to achieve any sort of depth or strategy.… Expand"
14,ZdriveX,"Jun  8, 2016",10,"Muy divertido, esa seria la palabra con la que se describe, no es un juego que tenga gran profundidad, pero tiene la justa para sacar buenas partidas, sentirte bien cuando lo juegas y a la vez querer aprender a jugar mas heroes, falto de contenido pero se deja disfrutar"
15,AngelMorenoARG,"Jun  8, 2016",5,"Un 5 de punto y estoy haciendo piadoso con este juego .
Mi impresión del costo fue como WTF un robo en el costo de este producto que no tiene campaña  , este juego  se quiere vender como si fuera "" excelente ""  en idea original y gráfico  me parece que no va .
ROBO EL QUE COMPRE POR 40 O 60 EURO SE LLEVARA  UN SABOR AMARGO EN LA BOCA"
16,SirFrolo,"Jun  8, 2016",10,"This game is just amazing. A very fun game to play with friends, and super addicting. It's all about team composition, and making sure you team is balanced in the best way for success. I have had so many fun moments so far, and i play it 24/7."
17,5starreviews,"Jun  8, 2016",9,"This is an absolutely fantastic game! This game is the game I've been needing because of the amazing gameplay. This game revolves around being a team unlike call of duty. 21 heroes to play as all with different abilities, looks, roles and much more. A definite yes to recommending and buying this game."
18,Chipzz,"Jun  8, 2016",8,"I don't normally write reviews for games but after reading some of the negative reviews as well as some of the perfect rated reviews I felt the need to write my own.

So what do you get with Overwatch? With Overwatch you get a very well put together, polished, fun to play game that could have been a perfect rated game if not for a few missing pieces. I will start by listing the positivesI don't normally write reviews for games but after reading some of the negative reviews as well as some of the perfect rated reviews I felt the need to write my own.

So what do you get with Overwatch? With Overwatch you get a very well put together, polished, fun to play game that could have been a perfect rated game if not for a few missing pieces. I will start by listing the positives followed by the negatives.

Positives:

-The game plays amazing. Everything about the games actually gameplay is perfect. The game plays really smooth. None of the very unique characters feel hard to control or awkward. Yes some characters are more powerful than others but the ability to change characters in mid game allows you to counter whatever mismatch your opponent throws at you. Most people who are calling one character or another OP are simply not educated on how to play the characters that counter that one. In all honesty if I see a player rolling with one of the popular ""OP"" characters it makes me grin because chances are they only know how to play that character and will be helpless when I counter them.

- Playing with friends is a blast. Obviously this applies to almost any game but Overwatch is just a blast to play with friends. This game is chalked full of strategy and those hilarious random moments that make for an awesome laugh with a team of friends. Like others have said yes you sometimes run into that stubborn random who picks a character that doesn't fit your teams needs but for me at least that has been rare. Others mentioned that most games are blowouts one way or another but I would actually say the opposite. I have easily had more games that come down to the wire making for some epic clutch moments.

- More content is on the horizon and will be free. While I could mark the lack of maps/game modes as a negative I won't simply for the fact that Blizzard is saying they are dedicated to growing this game through free content. It's my belief that they watched so many recent games have terrible launches and decided to hold back content on launch to avoid that (the game did launch very smooth). Although it lacks content in maps and game mods though the 21 characters at launch is a big number especially with how unique they are.

Negatives :

-There is no story mode. Obviously you have heard this already. Normally I wouldn't really care about this in a FPS. The only FPS I have actually played the story for is Halo. However with Overwatch this bothers me because the characters are so well made it makes you want something more. You want to know more about them, you want to play a campaign with them. They have released little bits of story but frankly it's not enough for a fully priced game.

- Loot boxes are terrible and this whole new trend of gaming just needs to stop. I 100% support the idea of having cosmetic items that you can purchase for your character if you want to. However those items should also be unlocked by grinding or completing an achievement. Then to make matters worse you are not actually spending money on the stuff you want. You are spending money on a box that contains a slight chance of giving the items you want. I could even get behind the idea of loot boxes if I at least got to pick a character specific loot box that then gives random items for that character. Why would I pay money to get a loot box full of stuff for characters I don't like? Unfortunately I don't see any change coming to this. There are just too many people willing to pay for Blizzard to pull out of this money scheme.

In closing it absolutely baffles me that people claim this game should be free. The game could be rated a 10 on the gameplay alone but the lack of a story and the micro transactions have to bring it down a few.… Expand"
19,PinpointLearner,"Jun  8, 2016",8,"Well, this game is good enough.

Gameplay. This is the most important thing of this game, of course. A multiplayer shooter has to be accurate and don't drop bullets (cof cof, CSGO). In this case we have an addictive gameplay, with a lot of different skills from characters that we can master, just as the same way than LoL or Dota 2, but not being a MOBA, I guess. So the playable part isWell, this game is good enough.

Gameplay. This is the most important thing of this game, of course. A multiplayer shooter has to be accurate and don't drop bullets (cof cof, CSGO). In this case we have an addictive gameplay, with a lot of different skills from characters that we can master, just as the same way than LoL or Dota 2, but not being a MOBA, I guess. So the playable part is very nice.

Lore and characters. Well, for people who like to know about the characters and their stories, it's obviously that they can to know it. However, the number of characters is reduced so options are too. But what I could say, they are charismatic and have interesting skills which can be countered if you know how to do it.

Graphics: Meh, it's Blizzard, you know. The game is attractive as hell.

Duration: We'll see, but in terms of fun, you'll have at least 80 to 100 hours of playing by the time (at this moment the game has no competitive mode and that sucks, but it will eventually arrive)

Price: And this is the point because I can't give it an 9 or 10... For that quantity of content, I think 40€ is a very expensive price. But whatever, if people can pay that AND don't have another game to replace Overwatch.. do it.

The good thing is that Overwatch will be updated periodically (or at least it's supposed to be) and this includes that the content will be expanded, in order to give the game more life, just as MMOs and others do.… Expand"
20,FearTheDeep,"Jun  7, 2016",9,"Overwatch does an exceptional job of perfecting the Teamwork based FPS genre.
Its fast paced, great fun, and the focus on polish makes it well worth the money.
To any one complaining about ""No singleplayer"", this game if focused completely on Multiplayer, a singleplayer would mean nothing and would diverge from what Blizzards trying to do with this game."
21,FDem,"Jun  7, 2016",10,"Let me start by stating that my real rating for this game is an 8, due to the slightly unrewarding progression system. But I am giving it a 10 anyway because:

- Gameplay is awesome, neither hardcore or casual players get frustrated since team composition is required and encouraged naturally
- Sound design is intelligent!
- This game's marketing campaign and media released content hasLet me start by stating that my real rating for this game is an 8, due to the slightly unrewarding progression system. But I am giving it a 10 anyway because:

- Gameplay is awesome, neither hardcore or casual players get frustrated since team composition is required and encouraged naturally
- Sound design is intelligent!
- This game's marketing campaign and media released content has to be praised, it was massive! Hype was real for thousands of people (and we all know that hype sells even bad games). This may be the reason for low user scores though, because hype is often the cause of unrealistic or impatient expectations.
- Many reviewers are too extreme and gave this game low scores... if this game was a 0, then those really bad games or those that are corporate scams (pay to win, DLC story mode, gameplay affecting microtransactions, unbalanced fights, etc) need a new measuring scale.
- The price was adapted here, making me able to buy it. In my case, I live in a country where games are really expensive and take a large portion of the average salary... this game was kind of expensive, but I payed only $8 more than what I payed for Rocket League (RL is actually $20).
- I've already spent 22 hours playing Overwatch, which is more than what it took me to finish Far Cry 3 (a full priced game, with non farovable currency adaptation here, it costed around 1/10 of my wage). And I consider myself a casual player (have to work on weekdays and also take care of my home first)
- Developers are not ignoring what the community says, I've only seen this coming from indie developers in the past.

Cons: You have already read most important ones from the rest of the reviews and from angry gamers;
- Progression system could be better (we are waiting for Ranked Mode)
- Price is high, I know I praised the conversion here, but globally it is (not a single close friend or coworker bought it, only friends from other countries did). Bad reviews are not deserved and do not help into this matter.
- Game needs more skins variety, as well as some fun clothing accesories (Hats!)

That's all... An 8/10 with chances to become a 10/10.
A childish and unmature 10/10 here on Metacritic because ridiculously low scores are also childish and unfair.… Expand"
22,DukeSilver,"Jun  7, 2016",9,"I think I've finally come to the point where I am starting to enjoy this game. What I've learned is that what this game lacks in multiplayer variation, it makes up for in excellent gameplay and a decent amount of replay ability. One of the tricks to getting into Overwatch is learning how to use multiple character. This game isn't about getting kills; it's about playing the objective, andI think I've finally come to the point where I am starting to enjoy this game. What I've learned is that what this game lacks in multiplayer variation, it makes up for in excellent gameplay and a decent amount of replay ability. One of the tricks to getting into Overwatch is learning how to use multiple character. This game isn't about getting kills; it's about playing the objective, and learning how to us character's secret abilities to your advantage. Because of the focus on objective game types, I think the overall experience is much more friendly to people new to FPS's.

However, there are still a few areas this game needs to improve in. The game suffers from some really strange hit box mechanics that need to be fixed before any competitive play is introduced. Second, there are very little consequences for teammates that quit. If someone on your team quits you should probably just expect to lose. This needs to be fixed.… Expand"
23,pizzadinnerwinn,"Jun  7, 2016",8,It's okay to play with friends. Needs more content and some balance patches ASAP. Cant play it for more than 2 hours. Short sessions are fine but there's no real reason to play all day.
24,Crackfarmer,"Jun  7, 2016",5,"First of all you think wow what an impressive Game, but if you play this Game for like 3-4 days you will see the downsides pretty fast. I'll list it in positive and negative stuff.

positive :
- very immersive
- good looking characters
- running smooth (except for the server/host lags)
- you can get all content for free ingame after purchasing the Game

negative :
- unbalancedFirst of all you think wow what an impressive Game, but if you play this Game for like 3-4 days you will see the downsides pretty fast. I'll list it in positive and negative stuff.

positive :
- very immersive
- good looking characters
- running smooth (except for the server/host lags)
- you can get all content for free ingame after purchasing the Game

negative :
- unbalanced characters, you will find out whos good pretty fast
- matchmaking without any sense (lv 20ish people get's matched with lvl 60+, had 4 games in a row with that - they have to improve that
- **** low tick servers (shots not hit properly), get killed around the corner, grab through walls
- bad latency servers (50mbit fibre internet with usual 10ping, i got ingame like 70-100ms (feels like player host in CoD (host migration servers)
- time intense as fck
- rng of lootchests is ridiculous, got like 20 stuff doubled on lvl 10...
- no proper report function without having a person speak in chat, need to be targeted to report. Cheaters just never say anything in chat and can't get reported.
- 40-50€ for an Game which has a terrible matchmaking, 2 game modes and unbalanced champions
- unplayable in solo-queue (you get matched in teams where you see 3 widowmakers and 2 pharahs in one team)
- after lvl 26 exp needed for levelup doesnt change anymore, easy for powerlevlers

One upside is that i purchased the key on a keysite with paypal - refund money after 2 weeks. So it's pretty much free 2 play for people who doesn't want to blow money into blizzard's butt for no reason.… Expand"
25,Galiansias,"Jun  7, 2016",5,"This is a game that should be free. This game is not worth the $ 50 it costs. If this game was not the company Blizzard would not buy anyone. Little content , unbalanced , bad hitbox ... the game is a clone of Team Fortress 2"
26,Manamaster,"Jun  7, 2016",7,"Don't get me wrong, the game is quite fun, for the first 5 to 10 hours, but the lack of content is baffling.
The amount of characters is alright and you'll have a different experience with each one of them, but you'll feel stagnation after a while, especially if you are not playing with your friends, as random teams will rarely fulfill each role and if you don't want to lose you may needDon't get me wrong, the game is quite fun, for the first 5 to 10 hours, but the lack of content is baffling.
The amount of characters is alright and you'll have a different experience with each one of them, but you'll feel stagnation after a while, especially if you are not playing with your friends, as random teams will rarely fulfill each role and if you don't want to lose you may need to compromise to balance your team.
At first the objective of each game mode is not clear and you'll notice how new players just play as if they were on team deathmatch all the time.

The game is fun, but I wouldn't recommend you to buy it as it is incomplete right now and the experience won't last more than 15 hours without boring you thanks to how repetitive it may become.… Expand"
27,drymedar,"Jun  7, 2016",4,"The absolutely horrible matchmaking system and a community that completely refuses to communicate (while at the same time consistently emphasizing how this is a TEAM game) completely ruins this game. Most games are so badly matched that one side is completely dominating and the experience just isn't fun, for the losers or the winners. Planning to play this casually? Don't."
28,Jiggawatts,"Jun  7, 2016",6,"Addictively fun, colorful, technically highly polished game with great character design BUT with a very questionable gambling-like microtransactions/loot system. Personally I don't think paying for cosmetic upgrades in a full priced game is bad per se. But the way Blizzard did it in Overwatch is not OK."
29,Slyphert,"Jun  7, 2016",9,"It's a shame. It's a shame people complain about price of such a well made game. A game which its developers worry at a point they perm-ban more than 1.500 players at once because they're hacking. Yes, you have to pay for it, and it isn't cheap, but lemme ask you something: you create anything from zero and try your best to keep it up with updates and good content. Would you give it awayIt's a shame. It's a shame people complain about price of such a well made game. A game which its developers worry at a point they perm-ban more than 1.500 players at once because they're hacking. Yes, you have to pay for it, and it isn't cheap, but lemme ask you something: you create anything from zero and try your best to keep it up with updates and good content. Would you give it away for nothing? Wouldn't you charge for it? I think these guys who are talking about price live in a different world, where everything doesn't need to be paid, even if it's really well made. I have a suggestion for you: simply don't buy it and leave it be. Don't review a game because of its price, but because of everything else it can offer to you, even though these are not even reviews, but just some pain-in-the-ass complainings.

Overwatch itself is pretty nice, it all depends of the player-style. Some people might find it boring after some rounds, but others (who are more in a competitive way) will really enjoy the experience. Play it with friends, and it will be a much better experience.
The graphics are totally awesome and the gameplay it pretty nice, too.
The only downside of the game, imo, is just the lack of a single player campaign, just because I really like to be more involved in the plot. But that's fine, since Blizzard has made some great comics and videos to give us more of the story's background. Really recommend it.… Expand"
30,RappScallion,"Jun  7, 2016",9,"Overwatch brings back the fun back in shooters. Remember that? When shooters actually were fun? Before they got bogged down in military shooters ""ad naseum"", like COD and Battlefield? Before everything had to be so damn serious and ""realistic""? Before you had to grind levels to unlock weapons and attachments just to stand a chance? Before you had to have reflexes like a mongoose to get aOverwatch brings back the fun back in shooters. Remember that? When shooters actually were fun? Before they got bogged down in military shooters ""ad naseum"", like COD and Battlefield? Before everything had to be so damn serious and ""realistic""? Before you had to grind levels to unlock weapons and attachments just to stand a chance? Before you had to have reflexes like a mongoose to get a kill or calculate the Coriolis effect when firing? When shooters actually were ""casual"" and for all skill levels, rather than a group of elitist jerks with too much time on their hands? When it was about up close-up mayhem and carnage rather drawn out sniping duels over miles of distance? Blizzard took a long, hard look at the state of shooters and had the courage to throw out the tropes and do something new. Yes, Overwatch borrows ideas and concepts from other shooters and games but Blizzard puts their own spin on them polishes them to brilliant sparkling gems. I haven't had this fun in a shooter for ages and it takes me back to the early days of Quake, Half-Life and Unreal Tournament, it's mayhem at it's finest. It's beautiful, polished and oh so much fun. Two thumbs up!

Update! After reading some of the negative reviews here I thought I'd adress some of the, in my opinion, unfair and whiny complaints.

THERE IS NO SINGLE PLAYER!

Blizzard made it very clear from the start that this was a multiplayer game ONLY so whining about single player makes no sense at all. That's like going to an Indian restaurant and then complaining that they don't serve Italian food.

THERE IS NOT ENOUGH CONTENT!

What? 21 superbly crafted characters, 12 maps and four game modes is not enough? I'm sorry, I'll take a highly polished gem over a dinosaur-sized turd any time of the day. Quantity does not equal quality. Also, remember when TF2 was released? It only had 3 game modes, 6 maps and still only has 10 characters.

THE GAME IS UNBALANCED!

Not it's not. Granted, a character might need a minor tweak here and there but for the most part I'm astounded how balanced the characters are. However, one of the core concepts of this ""rock-paper-scissors""-game is that you must change character as needed during a match and a team must have a balanced composition. Only offense characters in your team with no tank, healer or defense? You don't want to change character from your precious Reaper/? Then expect get beaten, often and thoroughly and you deserve it.

MATCHMAKING IS BROKEN

No it's not.  And no, there is no Blizzard conspiracy to keep you at a 50/50 win/loss ratio. Game Director Jeff Kaplan addressed most of these complaints in the Blizzard forum and they turned out to be nothing but conspiracy theories and hot air. Remember, level does not equal skill.… Expand"
31,Charles007,"Jun  7, 2016",0,60 Euros's for this?????? Worst game ever i rather pay 150 Euro's then for a game like league of legends. Seriously i mean it is not even fun to play bored after playing 30 minutes.
32,SebbyMak,"Jun  6, 2016",0,"runs well because nothing to the graphics, boriiiiiiiiiiinggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg game. not worth the price tag. should be free"
33,Mythicaly,"Jun  6, 2016",10,Good servers. Fluent and fun. I tell you as a TF2 player that this game is totaly dierent to TF2 however it has some similities but you dont notice them when yo play. the graphics are amazing
34,mech,"Jun  6, 2016",6,"The game has fun basic dynamics, but unfortunately the abilities are mostly very annoying rather than fun to play around. It's ironic how the ""play of the game"" feature serves to highlight this. Most of the ""plays"" are just 1 button insta-kill ultimate abilities with ridiculous AoE. There is also the occasional turret triple-kills while the actual player-controlled hero is failing to hitThe game has fun basic dynamics, but unfortunately the abilities are mostly very annoying rather than fun to play around. It's ironic how the ""play of the game"" feature serves to highlight this. Most of the ""plays"" are just 1 button insta-kill ultimate abilities with ridiculous AoE. There is also the occasional turret triple-kills while the actual player-controlled hero is failing to hit anything even once or is wandering cluelessly on the other side of the map. I hate the term ""dumbed down"", but I can't think of anything more appropriate to describe this game.… Expand"
35,Narafed,"Jun  6, 2016",7,"To be fair, the game is extremely fun. But when you have these deep cinematic elements to advertise a game, that's usually what people think they are getting with it. The story is in the advertisements, and that's a problem because there is no story to be found in the game itself. There is no reason to feel like a ""Hero"" as the most recent cinematic implies when there are 3 of the sameTo be fair, the game is extremely fun. But when you have these deep cinematic elements to advertise a game, that's usually what people think they are getting with it. The story is in the advertisements, and that's a problem because there is no story to be found in the game itself. There is no reason to feel like a ""Hero"" as the most recent cinematic implies when there are 3 of the same character running around on the map blowing each-other up for no reason.

Titanfall had an effective online story campaign in which ending scenes depended on who won the match for that scenario. Titanfall doesn't have the character appeal of Overwatch, which baffles me that there isn't a story mode at all for Overwatch.

Overwatch feels like an updated version of Team Fortress 2 with Smash Attacks borrowed from the Smash Brothers, and skills you can use reminiscent of a MOBA. They integrate all of the abilities seamlessly, and it works so well that it's currently holding the entire game together.

Overwatch is a good team-based FPS, but for it's own longevity it simply needs more content to explore.… Expand"
36,spiderobert,"Jun  6, 2016",9,"this game is a ton of fun. It lacks maps, but honestly I haven't gotten tired of the maps yet. Some heroes may seem unbalanced at first, but don't let anyone convince you that it's true, if you're dying to a hero a lot, you need to change which hero you're playing to counter them, the people who are complaining about unbalanced heroes just haven't played the game enough to know whatthis game is a ton of fun. It lacks maps, but honestly I haven't gotten tired of the maps yet. Some heroes may seem unbalanced at first, but don't let anyone convince you that it's true, if you're dying to a hero a lot, you need to change which hero you're playing to counter them, the people who are complaining about unbalanced heroes just haven't played the game enough to know what they're doing.

I see a lot of people complain about the lack of competitive modes or complaining that the game should be F2P. competitive is coming and the idea that is should be F2P is just absurd, yeah there aren't very many maps yet, but Blizzard has stated that all future content will be free. I also have no idea why some people are complaining about ""micro-transactions"" the only thing that would qualify in this game is buying loot crates, which would be dumb of you anyway since you will literally get 99 free crates just by playing the game and by then you'd have enough in-game currency to get anything else that you really want. I should also mention that the only thing you get from loot crates is cosmetic items. That's it, it's not like TF2 where you PAY to open a crate in hopes of getting an arguably better weapon. I've also seen people complain about a ""minimal"" player base, that's just pure BS. The game has about 7 million players right now ...… Expand"
37,KnuckingFutters,"Jun  6, 2016",2,"What may have started at a great concept on paper, ends up being a total disaster in game form. The game plays out much like a team-fortress mixed with some MOBA elements. The MOBA injection gives each character a personal set of ""skills"" to use in matches that mostly consist of domination matches with a few ""payload"" rounds thrown in to keep the gameplay from going stale ~too~ quickly.What may have started at a great concept on paper, ends up being a total disaster in game form. The game plays out much like a team-fortress mixed with some MOBA elements. The MOBA injection gives each character a personal set of ""skills"" to use in matches that mostly consist of domination matches with a few ""payload"" rounds thrown in to keep the gameplay from going stale ~too~ quickly.

It's fun with friends in short bursts. But, if you plan on playing by yourself or for a prolonged length, prepared to get frustrated and bored.

One of the few things that isn't pointed out much in other reviews is the horrid hitbox and tickrate that this games net-code utilizes. The game seems to favor the player with the higher ping (As sort of a 'benefit-of-the-doubt mechanic, I suppose), where... so long as they were on your screen at the time you attacked, they will be hit. So, there will be many times you'll scream in frustraition because you've backed around a corner, and still end up dead because the gunfire still manages to somehow make contact. It's very evident on Roadhogs chain-pull because in many situations, you'll find yourself glitch through the environment. But, you can also see it occur in many game-highlights where the game will snap the players view around to account for tick (making it appear as though your opponent is cheating via aimhacks, when-in-fact, they aren't... the netcode is just that terrible).

That, coupled with the community's current trend of hanging on to characters with broken or easily abusable skills ends up making this game extremely frustrating a large part of the time you're playing.

I really don't have a problem with cosmetic microtransactions since they hardly affect gameplay. However, the RNG system can be pretty crossing if you're looking for a specific character skin or animation.… Expand"
